sequence_id	protein_id	start	end	strand	average_p	max_p
1	1_1368	1467968	1469173	-	0.40293996830514484	0.40293996830514484
1	1_1369	1469170	1470822	-	0.0010015201981132924	0.0010015201981132924
1	1_1370	1470983	1472512	+	0.0072130663501664225	0.0072130663501664225
1	1_1371	1472552	1474564	-	0.005203934293179919	0.005203934293179919
1	1_1372	1475008	1475493	+	0.02215577382893556	0.02215577382893556
1	1_1373	1475473	1475868	-	0.01903015633752109	0.01903015633752109
1	1_1374	1475873	1476505	-	0.01609437907823948	0.01609437907823948
1	1_1375	1476502	1477992	-	0.02261289765992374	0.02261289765992374
1	1_1376	1477989	1478744	-	0.015136147728778873	0.015136147728778873
1	1_1377	1478778	1479515	+	0.006337218772313145	0.006337218772313145
1	1_1378	1479540	1480700	-	0.008891014115382703	0.008891014115382703
1	1_1379	1480697	1481644	-	0.008022284841963462	0.008022284841963462
1	1_1380	1481748	1482107	+	0.010011122005719504	0.010011122005719504
1	1_1381	1482196	1483929	-	0.015994985471193834	0.015994985471193834
1	1_1382	1484234	1484731	+	0.014364191341467403	0.014364191341467403
1	1_1383	1485049	1485375	+	0.010296634701101091	0.010296634701101091
1	1_1384	1485356	1486132	-	0.014337150298050154	0.014337150298050154
1	1_1385	1486339	1488558	-	0.017942432503183912	0.017942432503183912
1	1_1386	1488781	1489134	-	0.00004522084812313427	0.00004522084812313427
1	1_1387	1489291	1489473	-	0.011679729012815707	0.011679729012815707
1	1_1388	1489560	1490396	-	0.009736619813154249	0.009736619813154249
1	1_1389	1490506	1491588	-	0.005862096615485003	0.005862096615485003
1	1_1390	1491702	1492094	-	0.0006650643935612817	0.0006650643935612817
1	1_1391	1492124	1493032	-	0.013343720052661797	0.013343720052661797
1	1_1392	1493101	1493724	+	0.017731277016160278	0.017731277016160278
1	1_1393	1493805	1494809	+	0.012760665077947913	0.012760665077947913
1	1_1394	1494868	1496058	+	0.017499647017435543	0.017499647017435543
1	1_1395	1496096	1497085	-	0.009884504211256922	0.009884504211256922
1	1_1396	1497142	1498467	+	0.016981159782200907	0.016981159782200907
1	1_1397	1498482	1499927	-	0.0060836442300385195	0.0060836442300385195
1	1_1398	1500059	1501657	-	0.032731157329832485	0.032731157329832485
1	1_1399	1501770	1502696	-	0.10100477774532424	0.10100477774532424
1	1_1400	1502693	1504108	-	0.10894570876778709	0.10894570876778709
1	1_1401	1504175	1504300	-	0.09580476259121905	0.09580476259121905
1	1_1402	1504505	1505299	+	0.08392658118658626	0.08392658118658626
1	1_1403	1505657	1507051	-	0.07318712875849513	0.07318712875849513
1	1_1404	1507175	1507537	-	0.06749819924378396	0.06749819924378396
1	1_1405	1507610	1508191	-	0.06646158128092171	0.06646158128092171
1	1_1406	1508188	1508820	-	0.05830333536847301	0.05830333536847301
1	1_1407	1508798	1509211	-	0.05092285267029131	0.05092285267029131
1	1_1408	1509208	1509642	-	0.0661148412069816	0.0661148412069816
1	1_1409	1509681	1511453	-	0.05685633195562365	0.05685633195562365
1	1_1410	1511748	1512989	-	0.11908417443935346	0.11908417443935346
1	1_1411	1513089	1513874	-	0.1146245907990118	0.1146245907990118
1	1_1412	1514038	1514988	-	0.2708916509381762	0.2708916509381762
1	1_1413	1515482	1516273	+	0.9823926222179422	0.9823926222179422
1	1_1414	1516311	1517729	-	0.9890740498673777	0.9890740498673777
1	1_1415	1517726	1518757	-	0.9914874475398363	0.9914874475398363
1	1_1416	1518763	1519437	-	0.9937027589049021	0.9937027589049021
1	1_1417	1519437	1521518	-	0.9998473627340375	0.9998473627340375
1	1_1418	1521792	1522967	-	0.9998895287659672	0.9998895287659672
1	1_1419	1522964	1524343	-	0.9998980900307294	0.9998980900307294
1	1_1420	1524340	1524585	-	0.9999067444906493	0.9999067444906493
1	1_1421	1524585	1525547	-	0.9999903376739034	0.9999903376739034
1	1_1422	1525544	1526473	-	0.9999741533768819	0.9999741533768819
1	1_1423	1526838	1527620	-	0.9942788809521422	0.9942788809521422
1	1_1424	1527613	1528542	-	0.9890257243028169	0.9890257243028169
1	1_1425	1528637	1529521	-	0.9775024727001219	0.9775024727001219
1	1_1426	1529518	1530297	-	0.9687233729063569	0.9687233729063569
1	1_1427	1530275	1531336	-	0.9688950101921692	0.9688950101921692
1	1_1428	1531324	1532076	-	0.96592720623262	0.96592720623262
1	1_1429	1532073	1533722	-	0.7909319914224895	0.7909319914224895
1	1_1430	1534237	1535568	+	0.669083938058634	0.669083938058634
1	1_1431	1535723	1536322	+	0.5487631347348886	0.5487631347348886
1	1_1432	1536398	1536892	-	0.2476727773919904	0.2476727773919904
1	1_1433	1537023	1537751	-	0.25130624015481684	0.25130624015481684
1	1_1434	1537788	1538615	+	0.2555321548354509	0.2555321548354509
1	1_1435	1538626	1539255	-	0.2640064349147788	0.2640064349147788
1	1_1436	1539348	1540319	-	0.27417638646878023	0.27417638646878023
1	1_1437	1540420	1542057	+	0.3008652680172973	0.3008652680172973
1	1_1438	1542092	1542934	-	0.33065142982073614	0.33065142982073614
1	1_1439	1542942	1544117	-	0.3716259969821057	0.3716259969821057
1	1_1440	1544107	1544607	-	0.34973248489977454	0.34973248489977454
1	1_1441	1544910	1547405	-	0.0002608054008175057	0.0002608054008175057
1	1_1442	1547500	1548363	-	0.023283288129849797	0.023283288129849797
1	1_1443	1548839	1550386	+	0.01975171000074695	0.01975171000074695
1	1_1444	1550455	1551351	-	0.03962982747358607	0.03962982747358607
1	1_1445	1551482	1552471	+	0.03734037275477114	0.03734037275477114
1	1_1446	1552695	1552829	-	0.07464748804765418	0.07464748804765418
1	1_1447	1553064	1553729	+	0.07506399641509964	0.07506399641509964
1	1_1448	1553710	1554936	-	0.07819503443837579	0.07819503443837579
1	1_1449	1555126	1555290	+	0.07861026895011138	0.07861026895011138
1	1_1450	1555283	1555471	+	0.07907266015385599	0.07907266015385599
1	1_1451	1555768	1557609	-	0.07958689046678649	0.07958689046678649
1	1_1452	1557695	1558423	+	0.07347003026245422	0.07347003026245422
1	1_1453	1558435	1558917	+	0.07129362423809851	0.07129362423809851
1	1_1454	1558966	1561137	-	0.06833384967892998	0.06833384967892998
1	1_1455	1561189	1562403	-	0.03246829663728397	0.03246829663728397
1	1_1456	1562459	1563601	-	0.04146885663622615	0.04146885663622615
1	1_1457	1563676	1564701	-	0.04418284975836698	0.04418284975836698
1	1_1458	1564701	1565858	-	0.053884130952402465	0.053884130952402465
1	1_1459	1566128	1567807	+	0.05138301653933472	0.05138301653933472
1	1_1460	1567994	1569193	+	0.049170141890245996	0.049170141890245996
1	1_1461	1569244	1569921	-	0.047222399455431815	0.047222399455431815
1	1_1462	1569948	1570247	+	0.045519450281150516	0.045519450281150516
1	1_1463	1570297	1570800	+	0.04854124042625071	0.04854124042625071
1	1_1464	1570801	1571901	-	0.05267080717300939	0.05267080717300939
1	1_1465	1571927	1572373	+	0.05725371353227988	0.05725371353227988
1	1_1466	1572603	1573019	+	0.06233781568811278	0.06233781568811278
1	1_1467	1573198	1574838	+	0.067976203472468	0.067976203472468
1	1_1468	1575151	1576122	+	0.06855850552248842	0.06855850552248842
1	1_1469	1576195	1576497	+	0.06908154601566834	0.06908154601566834
1	1_1470	1576490	1577623	+	0.06955096940929445	0.06955096940929445
1	1_1471	1577620	1578240	+	0.05402850764002048	0.05402850764002048
1	1_1472	1578237	1578818	+	0.054546621959680214	0.054546621959680214
1	1_1473	1578819	1579061	-	0.05502057648333749	0.05502057648333749
1	1_1474	1579223	1579885	+	0.03584243270505101	0.03584243270505101
1	1_1475	1579869	1580786	-	0.037713648944120916	0.037713648944120916
1	1_1476	1581030	1581380	+	0.04193366245710949	0.04193366245710949
1	1_1477	1581436	1582491	-	0.046602015032221215	0.046602015032221215
1	1_1478	1582546	1583637	+	0.0038827189477433897	0.0038827189477433897
1	1_1479	1583654	1585099	-	0.011308649965006327	0.011308649965006327
1	1_1480	1585215	1586192	-	0.01147208202424832	0.01147208202424832
1	1_1481	1586259	1586876	+	0.0033437236832863605	0.0033437236832863605
1	1_1482	1586873	1587364	+	0.013597995475370063	0.013597995475370063
1	1_1483	1587440	1588075	-	0.020493202632884552	0.020493202632884552
1	1_1484	1588224	1590284	-	0.03225263015757783	0.03225263015757783
1	1_1485	1590357	1591739	-	0.0010242563060410225	0.0010242563060410225
1	1_1486	1591875	1592861	-	0.07262259651907504	0.07262259651907504
1	1_1487	1593079	1593747	+	0.1367078634769589	0.1367078634769589
1	1_1488	1593812	1594369	+	0.19320341669476424	0.19320341669476424
1	1_1489	1594366	1595535	+	0.20608586277249227	0.20608586277249227
1	1_1490	1595576	1596358	-	0.15431358237136025	0.15431358237136025
1	1_1491	1596461	1597066	-	0.13637040298002534	0.13637040298002534
1	1_1492	1597163	1598821	+	0.09813535480936263	0.09813535480936263
1	1_1493	1598879	1601422	-	0.08651874104066509	0.08651874104066509
1	1_1494	1601668	1603383	-	0.013693711714969688	0.013693711714969688
1	1_1495	1603964	1604512	+	0.01959222271653976	0.01959222271653976
1	1_1496	1604509	1605234	+	0.01997396835862009	0.01997396835862009
1	1_1497	1605231	1606397	+	0.02301494925652036	0.02301494925652036
1	1_1498	1606784	1607995	+	0.02583644643302935	0.02583644643302935
1	1_1499	1607979	1608920	-	0.018508021301157494	0.018508021301157494
1	1_1500	1609078	1609965	+	0.00018566009006939114	0.00018566009006939114
1	1_1501	1609955	1610431	-	0.023388814081775084	0.023388814081775084
1	1_1502	1610433	1610867	-	0.02039913842898485	0.02039913842898485
1	1_1503	1610874	1611914	-	0.017018226582827412	0.017018226582827412
1	1_1504	1612083	1612940	+	0.02096327201020925	0.02096327201020925
1	1_1505	1613044	1614870	+	0.03538694186213117	0.03538694186213117
1	1_1506	1615027	1616295	+	0.024770458723383137	0.024770458723383137
1	1_1507	1616454	1617044	-	0.027368433865387308	0.027368433865387308
1	1_1508	1617164	1619029	+	0.008599975621612967	0.008599975621612967
1	1_1509	1619026	1619802	+	0.00007558721557895396	0.00007558721557895396
1	1_1510	1619925	1620773	+	0.05512005597505266	0.05512005597505266
1	1_1511	1620831	1621595	-	0.06082060043558561	0.06082060043558561
1	1_1512	1621595	1621900	-	0.05960875616579706	0.05960875616579706
1	1_1513	1622234	1623862	+	0.20530652884482053	0.20530652884482053
1	1_1514	1623887	1624672	+	0.20003815302426278	0.20003815302426278
1	1_1515	1624658	1625080	-	0.24937567757060997	0.24937567757060997
1	1_1516	1625337	1626362	+	0.4507057507303779	0.4507057507303779
1	1_1517	1626359	1626994	+	0.4602275212433682	0.4602275212433682
1	1_1518	1627011	1628537	+	0.47004834081451174	0.47004834081451174
1	1_1519	1628534	1629703	+	0.47000331024517694	0.47000331024517694
1	1_1520	1629777	1630697	-	0.4389478083978608	0.4389478083978608
1	1_1521	1630883	1631644	+	0.3978963888371678	0.3978963888371678
1	1_1522	1631859	1633448	+	0.3608329612533399	0.3608329612533399
1	1_1523	1633650	1634090	-	0.3550791161363441	0.3550791161363441
1	1_1524	1634133	1635518	-	0.3472540537160489	0.3472540537160489
1	1_1525	1635595	1637787	-	0.34347217765500054	0.34347217765500054
1	1_1526	1637939	1638343	-	0.3474518621526983	0.3474518621526983
1	1_1527	1638476	1639252	+	0.3520958718988166	0.3520958718988166
1	1_1528	1639249	1639875	+	0.3566690069774333	0.3566690069774333
1	1_1529	1639910	1640869	-	0.3641743778513042	0.3641743778513042
1	1_1530	1641008	1642351	-	0.37263117531328177	0.37263117531328177
1	1_1531	1642596	1643057	+	0.38212770796583173	0.38212770796583173
1	1_1532	1643074	1644300	-	0.392763141661109	0.392763141661109
1	1_1533	1644332	1645558	-	0.40329450108484716	0.40329450108484716
1	1_1534	1645736	1646308	-	0.41506818604680046	0.41506818604680046
1	1_1535	1646508	1647329	+	0.43118607205752524	0.43118607205752524
1	1_1536	1647334	1649508	-	0.4223206153473016	0.4223206153473016
1	1_1537	1649462	1650361	-	0.4135726678522098	0.4135726678522098
1	1_1538	1650366	1650908	-	0.27631533080752113	0.27631533080752113
1	1_1539	1651137	1651871	+	0.21263173909070726	0.21263173909070726
1	1_1540	1652233	1654257	-	0.20956590134861836	0.20956590134861836
1	1_1541	1654271	1655692	-	0.20778717620553566	0.20778717620553566
1	1_1542	1655685	1656518	-	0.21334074238690284	0.21334074238690284
1	1_1543	1656688	1657131	-	0.21961088183302915	0.21961088183302915
1	1_1544	1657248	1657460	-	0.22248081415500354	0.22248081415500354
1	1_1545	1657507	1658538	+	0.22587504754896684	0.22587504754896684
1	1_1546	1658651	1660243	+	0.22868040461901157	0.22868040461901157
1	1_1547	1660285	1660836	-	0.23318679322464947	0.23318679322464947
1	1_1548	1661231	1663030	+	0.23833731985302453	0.23833731985302453
1	1_1549	1663194	1664006	+	0.13059744003558524	0.13059744003558524
1	1_1550	1664391	1665728	+	0.13489136251167538	0.13489136251167538
1	1_1551	1665760	1667841	+	0.08120704042944253	0.08120704042944253
1	1_1552	1667838	1668812	+	0.08684961971096933	0.08684961971096933
1	1_1553	1668818	1669330	+	0.09312311164645143	0.09312311164645143
1	1_1554	1669333	1670538	+	0.093709841926518	0.093709841926518
1	1_1555	1670725	1671381	+	0.00016254667805985638	0.00016254667805985638
1	1_1556	1671446	1672228	+	0.0017234901251492998	0.0017234901251492998
1	1_1557	1672047	1672721	-	0.005921657195290236	0.005921657195290236
1	1_1558	1672867	1674351	+	0.0009027028552789899	0.0009027028552789899
1	1_1559	1674364	1674879	+	0.001263069526978187	0.001263069526978187
1	1_1560	1674948	1675334	+	0.0003286947923067437	0.0003286947923067437
1	1_1561	1675344	1675772	-	0.011244688689672436	0.011244688689672436
1	1_1562	1675812	1676312	-	0.006600004333060804	0.006600004333060804
1	1_1563	1676309	1678051	-	0.004974775375816276	0.004974775375816276
1	1_1564	1678228	1679343	+	0.008339033436172441	0.008339033436172441
1	1_1565	1679506	1680087	-	0.008807085228439279	0.008807085228439279
1	1_1566	1680193	1681212	+	0.010526211500058223	0.010526211500058223
1	1_1567	1681209	1684016	+	0.019635712427743538	0.019635712427743538
1	1_1568	1684080	1686146	-	0.018695938014813472	0.018695938014813472
1	1_1569	1686289	1687539	-	0.03155260436230265	0.03155260436230265
1	1_1570	1687532	1688509	-	0.02752769606408721	0.02752769606408721
1	1_1571	1688644	1689129	+	0.043366498078919805	0.043366498078919805
1	1_1572	1689146	1689664	-	0.053587157991150235	0.053587157991150235
1	1_1573	1689664	1691082	-	0.051015959633046254	0.051015959633046254
1	1_1574	1691195	1692019	-	0.04200802513810882	0.04200802513810882
1	1_1575	1692172	1693173	-	0.17776325680912708	0.17776325680912708
1	1_1576	1693196	1694596	-	0.2142061677448494	0.2142061677448494
1	1_1577	1694606	1695910	-	0.4239128560580797	0.4239128560580797
1	1_1578	1695907	1696749	-	0.41834637936388414	0.41834637936388414
1	1_1579	1697020	1698504	-	0.4499516455321915	0.4499516455321915
1	1_1580	1698550	1698930	-	0.4692221623731735	0.4692221623731735
1	1_1581	1698995	1699246	-	0.4691681349972539	0.4691681349972539
1	1_1582	1699311	1700078	+	0.5823538131103227	0.5823538131103227
1	1_1583	1700135	1701937	-	0.6815745438259695	0.6815745438259695
1	1_1584	1702039	1702764	+	0.6838329627790412	0.6838329627790412
1	1_1585	1702724	1703983	-	0.6866859899107731	0.6866859899107731
1	1_1586	1704051	1704587	-	0.6789794438018435	0.6789794438018435
1	1_1587	1704584	1706038	-	0.67219064791663	0.67219064791663
1	1_1588	1706045	1706728	-	0.6711784113160327	0.6711784113160327
1	1_1589	1706767	1708503	-	0.6711763087594236	0.6711763087594236
1	1_1590	1708500	1709669	-	0.676006010187199	0.676006010187199
1	1_1591	1709917	1711086	+	0.6815938606785338	0.6815938606785338
1	1_1592	1711223	1712809	+	0.7942994014196954	0.7942994014196954
1	1_1593	1712855	1713598	-	0.8299103046294353	0.8299103046294353
1	1_1594	1713731	1714171	-	0.9269947137834299	0.9269947137834299
1	1_1595	1714240	1715022	-	0.8819398745484761	0.8819398745484761
1	1_1596	1715053	1715685	-	0.8781433002962821	0.8781433002962821
1	1_1597	1715729	1716322	-	0.8583959925179682	0.8583959925179682
1	1_1598	1716319	1717491	-	0.8542701519737722	0.8542701519737722
1	1_1599	1717488	1718429	-	0.8416001869785842	0.8416001869785842
1	1_1600	1718426	1719469	-	0.5818340145547028	0.5818340145547028
1	1_1601	1719466	1720446	-	0.5099862922015074	0.5099862922015074
1	1_1602	1720672	1721685	+	0.48066437150210883	0.48066437150210883
1	1_1603	1721749	1722681	-	0.3186838150242593	0.3186838150242593
1	1_1604	1722763	1723188	+	0.3064926106935505	0.3064926106935505
1	1_1605	1723200	1723814	-	0.1678172007439431	0.1678172007439431
1	1_1606	1724012	1724749	+	0.16963177659812098	0.16963177659812098
1	1_1607	1724944	1726062	-	0.17292468068604566	0.17292468068604566
1	1_1608	1726066	1727409	-	0.09444267749946772	0.09444267749946772
1	1_1609	1727737	1728540	+	0.09854545049817362	0.09854545049817362
1	1_1610	1728632	1729324	-	0.0428863940849214	0.0428863940849214
1	1_1611	1729321	1730406	-	0.04754448469739582	0.04754448469739582
1	1_1612	1730541	1731857	+	0.012806633599417475	0.012806633599417475
1	1_1613	1731854	1732483	+	0.025369566755439537	0.025369566755439537
1	1_1614	1732480	1734795	-	0.017731925885575827	0.017731925885575827
1	1_1615	1734932	1736419	-	0.01079164340549637	0.01079164340549637
1	1_1616	1736508	1736690	+	0.015356451835689913	0.015356451835689913
1	1_1617	1736657	1737268	+	0.011448221714131561	0.011448221714131561
1	1_1618	1737521	1739140	+	0.015307323909764624	0.015307323909764624
1	1_1619	1739418	1740608	+	0.011770315772993211	0.011770315772993211
1	1_1620	1740722	1741069	+	0.016672175052557123	0.016672175052557123
1	1_1621	1741101	1741487	-	0.020261590330539335	0.020261590330539335
1	1_1622	1741617	1742585	+	0.0009026063640210852	0.0009026063640210852
1	1_1623	1742603	1743994	-	0.0007430393407848411	0.0007430393407848411
1	1_1624	1744369	1745772	-	0.02203998271111118	0.02203998271111118
1	1_1625	1745965	1746888	-	0.028811907959323778	0.028811907959323778
1	1_1626	1746890	1747279	-	0.023961960381793997	0.023961960381793997
1	1_1627	1747282	1747797	-	0.019706365927189877	0.019706365927189877
1	1_1628	1747952	1748350	-	0.02335312623505619	0.02335312623505619
1	1_1629	1748347	1748598	-	0.022030794971066636	0.022030794971066636
1	1_1630	1748779	1749612	+	0.01543052167264048	0.01543052167264048
1	1_1631	1749688	1750587	+	0.020891465044969512	0.020891465044969512
1	1_1632	1750799	1752256	+	0.09031394348264735	0.09031394348264735
1	1_1633	1752610	1752990	-	0.08929764331192248	0.08929764331192248
1	1_1634	1753313	1753774	+	0.17339950161304768	0.17339950161304768
1	1_1635	1754203	1755990	-	0.17474595376794966	0.17474595376794966
1	1_1636	1756258	1757130	+	0.3656041533523629	0.3656041533523629
1	1_1637	1757244	1757732	+	0.43311411824081797	0.43311411824081797
1	1_1638	1757826	1759523	-	0.4326668863548773	0.4326668863548773
1	1_1639	1759610	1760785	-	0.4294186069722062	0.4294186069722062
1	1_1640	1760965	1762140	+	0.4267826565453703	0.4267826565453703
1	1_1641	1762331	1762828	-	0.429523832810689	0.429523832810689
1	1_1642	1762931	1763566	-	0.4295690078618882	0.4295690078618882
1	1_1643	1763768	1764820	+	0.43015094022062994	0.43015094022062994
1	1_1644	1764872	1766236	-	0.42809527573417605	0.42809527573417605
1	1_1645	1766455	1766574	+	0.4418514702012854	0.4418514702012854
1	1_1646	1766627	1767784	-	0.47920779673775415	0.47920779673775415
1	1_1647	1767798	1768079	-	0.6191839180876737	0.6191839180876737
1	1_1648	1768244	1768639	+	0.5945986215200615	0.5945986215200615
1	1_1649	1768713	1769954	+	0.5978957203901073	0.5978957203901073
1	1_1650	1769962	1770495	-	0.6081030439180173	0.6081030439180173
1	1_1651	1770685	1771041	+	0.619545572188839	0.619545572188839
1	1_1652	1771247	1771960	+	0.6323427917676483	0.6323427917676483
1	1_1653	1772303	1773556	-	0.6466283353424146	0.6466283353424146
1	1_1654	1773658	1774440	-	0.6502844128700725	0.6502844128700725
1	1_1655	1774513	1775406	-	0.6546207814581269	0.6546207814581269
1	1_1656	1775527	1776192	-	0.6549278292773949	0.6549278292773949
1	1_1657	1776189	1777229	-	0.6115942678914248	0.6115942678914248
1	1_1658	1777533	1778003	+	0.4730922741184733	0.4730922741184733
1	1_1659	1778010	1779266	+	0.4747440856371499	0.4747440856371499
1	1_1660	1779313	1779639	-	0.47475059613412096	0.47475059613412096
1	1_1661	1779808	1780869	-	0.12747163430389657	0.12747163430389657
1	1_1662	1780862	1782055	-	0.866492277564492	0.866492277564492
1	1_1663	1782052	1782411	-	0.8817122037875755	0.8817122037875755
1	1_1664	1782436	1784784	-	0.8959167823233658	0.8959167823233658
1	1_1665	1784784	1785665	-	0.9226370274407398	0.9226370274407398
1	1_1666	1785669	1786064	-	0.9677593972212973	0.9677593972212973
1	1_1667	1786200	1786304	-	0.9756602232769147	0.9756602232769147
1	1_1668	1786301	1786849	-	0.9829033028479942	0.9829033028479942
1	1_1669	1786846	1788270	-	0.9895530410571379	0.9895530410571379
1	1_1670	1788267	1788971	-	0.9952990686848402	0.9952990686848402
1	1_1671	1788968	1789669	-	0.9967085642307094	0.9967085642307094
1	1_1672	1789666	1790193	-	0.9964577078652455	0.9964577078652455
1	1_1673	1790190	1791974	-	0.9963329578050885	0.9963329578050885
1	1_1674	1792038	1793093	-	0.9963330113699366	0.9963330113699366
1	1_1675	1793250	1794929	-	0.9983006482131966	0.9983006482131966
1	1_1676	1795317	1795820	-	0.9989053254082977	0.9989053254082977
1	1_1677	1796617	1798389	+	0.9996456944393705	0.9996456944393705
1	1_1678	1798421	1804786	+	0.9999374660976965	0.9999374660976965
1	1_1679	1804794	1805951	+	0.9933084036293877	0.9933084036293877
1	1_1680	1805966	1806811	+	0.977433261257471	0.977433261257471
1	1_1681	1806864	1807883	-	0.9702813110934094	0.9702813110934094
1	1_1682	1807894	1809285	-	0.9655078948238748	0.9655078948238748
1	1_1683	1809413	1810315	-	0.9421291995653586	0.9421291995653586
1	1_1684	1810681	1811778	+	0.932847607518803	0.932847607518803
1	1_1685	1811838	1812848	+	0.9297018130644533	0.9297018130644533
1	1_1686	1812845	1814014	+	0.9272661367060477	0.9272661367060477
1	1_1687	1814011	1814781	+	0.9242999122491836	0.9242999122491836
1	1_1688	1814778	1815893	+	0.9214379678816408	0.9214379678816408
1	1_1689	1815926	1819225	+	0.03318389958162658	0.03318389958162658
1	1_1690	1819222	1820271	+	0.027365318930322055	0.027365318930322055
1	1_1691	1820289	1820984	-	0.04000977637831058	0.04000977637831058
1	1_1692	1821065	1823080	+	0.034841918193426746	0.034841918193426746
1	1_1693	1823026	1823997	+	0.029220887036396546	0.029220887036396546
1	1_1694	1824068	1826947	-	0.029451568500423336	0.029451568500423336
1	1_1695	1826944	1827672	-	0.03149447852409067	0.03149447852409067
1	1_1696	1827639	1828646	-	0.033371296497121186	0.033371296497121186
1	1_1697	1829314	1830525	-	0.019733873020744763	0.019733873020744763
1	1_1698	1830642	1831439	-	0.02287419886399566	0.02287419886399566
1	1_1699	1831462	1832532	-	0.028533540094979097	0.028533540094979097
1	1_1700	1832539	1833990	-	0.02601241370633613	0.02601241370633613
1	1_1701	1833987	1834736	-	0.02363309108748225	0.02363309108748225
1	1_1702	1834759	1835901	-	0.026299714916011508	0.026299714916011508
1	1_1703	1835906	1837162	-	0.028388402112803978	0.028388402112803978
1	1_1704	1837162	1837932	-	0.030640353496679398	0.030640353496679398
1	1_1705	1837929	1839098	-	0.032636158977840855	0.032636158977840855
1	1_1706	1839532	1840131	-	0.016509211767439292	0.016509211767439292
1	1_1707	1840489	1841376	+	0.017043839590299144	0.017043839590299144
1	1_1708	1841396	1844962	-	0.20109547289033336	0.20109547289033336
1	1_1709	1844959	1846080	-	0.21465800204928343	0.21465800204928343
1	1_1710	1846150	1848213	-	0.2777624622646448	0.2777624622646448
1	1_1711	1848210	1849457	-	0.25986307474356707	0.25986307474356707
1	1_1712	1849822	1850946	+	0.05340820550209808	0.05340820550209808
1	1_1713	1851075	1851677	+	0.024948918932303856	0.024948918932303856
1	1_1714	1851849	1852796	-	0.0223890399881079	0.0223890399881079
1	1_1715	1853000	1854277	+	0.008611010891632109	0.008611010891632109
1	1_1716	1854274	1855023	+	0.004542230692506182	0.004542230692506182
1	1_1717	1855013	1855774	+	0.009309223699824322	0.009309223699824322
1	1_1718	1855889	1856254	+	0.007542671537294849	0.007542671537294849
1	1_1719	1856349	1857848	-	0.004012084587257021	0.004012084587257021
1	1_1720	1857845	1858492	-	0.008713884224796232	0.008713884224796232
1	1_1721	1858489	1859040	-	0.0012112655312345527	0.0012112655312345527
1	1_1722	1859145	1859942	+	0.010411729219714654	0.010411729219714654
1	1_1723	1860229	1863846	+	0.00592451472144719	0.00592451472144719
1	1_1724	1863952	1864173	-	0.55708303795698	0.55708303795698
1	1_1725	1864338	1865372	-	0.5827323090386504	0.5827323090386504
1	1_1726	1865868	1867022	+	0.608228629560533	0.608228629560533
1	1_1727	1867192	1868532	+	0.650159830628185	0.650159830628185
1	1_1728	1868525	1868710	+	0.6746268187697617	0.6746268187697617
1	1_1729	1868707	1869972	+	0.9225408889382397	0.9225408889382397
1	1_1730	1870682	1877986	-	0.9784499651993044	0.9784499651993044
1	1_1731	1878349	1882623	+	0.985461675958208	0.985461675958208
1	1_1732	1882867	1885083	+	0.990857620863956	0.990857620863956
1	1_1733	1885146	1886387	-	0.9818151263878298	0.9818151263878298
1	1_1734	1886571	1887113	+	0.6775400441868571	0.6775400441868571
1	1_1735	1887299	1887766	+	0.19932582071076657	0.19932582071076657
1	1_1736	1887795	1889036	-	0.18683594631955214	0.18683594631955214
1	1_1737	1889179	1890330	-	0.03404348232758537	0.03404348232758537
1	1_1738	1890466	1891929	-	0.0012571596961347303	0.0012571596961347303
1	1_1739	1892251	1894653	-	0.011219222654981032	0.011219222654981032
1	1_1740	1894656	1895288	-	0.009345281047902155	0.009345281047902155
1	1_1741	1895291	1896187	-	0.013486549602681133	0.013486549602681133
1	1_1742	1896442	1898121	+	0.00007520717181410254	0.00007520717181410254
1	1_1743	1898287	1899075	+	0.01779970531658532	0.01779970531658532
1	1_1744	1899160	1899825	-	0.013794709425516265	0.013794709425516265
1	1_1745	1899967	1900827	+	0.01856266952673524	0.01856266952673524
1	1_1746	1901036	1902094	+	0.015000477612498779	0.015000477612498779
1	1_1747	1902136	1902642	-	0.018186025485790857	0.018186025485790857
1	1_1748	1902724	1904466	-	0.013660581702793129	0.013660581702793129
1	1_1749	1904567	1906012	-	0.007496727789063944	0.007496727789063944
1	1_1750	1906115	1909765	-	0.01130805030999636	0.01130805030999636
1	1_1751	1910042	1911064	+	0.005653144395414542	0.005653144395414542
1	1_1752	1911089	1911571	+	0.017747813792639865	0.017747813792639865
1	1_1753	1911654	1912025	+	0.014115642306380176	0.014115642306380176
1	1_1754	1912280	1912612	+	0.01673345286029075	0.01673345286029075
1	1_1755	1912668	1913792	-	0.005710454851739751	0.005710454851739751
1	1_1756	1914049	1914579	-	0.016081474447777556	0.016081474447777556
1	1_1757	1914853	1915212	+	0.014549080843667626	0.014549080843667626
1	1_1758	1915143	1915889	-	0.010042661595004061	0.010042661595004061
1	1_1759	1916036	1916923	+	0.01314943685430581	0.01314943685430581
1	1_1760	1916962	1918077	-	0.00798778303285217	0.00798778303285217
1	1_1761	1918095	1919738	+	0.025619266514986017	0.025619266514986017
1	1_1762	1920049	1921359	+	0.029726706891458614	0.029726706891458614
1	1_1763	1921504	1921923	+	0.009531976773417128	0.009531976773417128
1	1_1764	1922432	1924138	+	0.0018902708515121619	0.0018902708515121619
1	1_1765	1924338	1925051	+	0.0038321215641206816	0.0038321215641206816
