sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
1	1_1163	1212561	1214798	-	PF00989	Pfam	1.788985209021913e-8	6.467770097693105e-12	185	295	0.00008584366916085052
1	1_1163	1212561	1214798	-	PF08448	Pfam	3.1168459816747986e-10	1.1268423650306575e-13	192	301	0.00008584366916085052
1	1_1163	1212561	1214798	-	PF13426	Pfam	2.138281706483516e-9	7.730591852796514e-13	197	299	0.00008584366916085052
1	1_1163	1212561	1214798	-	PF00990	Pfam	1.918358816351625e-43	6.935498251452008e-47	311	467	0.00008584366916085052
1	1_1163	1212561	1214798	-	PF00563	Pfam	1.0129165566083602e-74	3.6620265965595088e-78	487	726	0.00008584366916085052
1	1_1164	1214795	1215625	-	PF04672	Pfam	2.4995154736775407e-100	9.036570765283951e-104	5	275	0.020637616256068192
1	1_1168	1219202	1219864	+	PF04203	Pfam	2.4367404524617675e-18	8.809618410924684e-22	78	217	0.007038194950081957
1	1_1169	1219895	1220797	-	PF01522	Pfam	4.581636186598341e-34	1.6564122149668625e-37	115	229	0.004091456577221586
1	1_1170	1220945	1224256	-	PF01336	Pfam	3.001087018387641e-13	1.0849916913910489e-16	665	741	0.00025899523667725726
1	1_1170	1220945	1224256	-	PF00152	Pfam	5.806654798961493e-69	2.0992967458284502e-72	760	1100	0.00025899523667725726
1	1_1171	1224368	1224778	+	PF00582	Pfam	1.6407273879576097e-20	5.9317692984729195e-24	2	136	0.03269774229198395
1	1_1173	1226415	1226954	+	PF04542	Pfam	2.3518233383146557e-15	8.502615105982124e-19	20	85	0.028416087219665858
1	1_1173	1226415	1226954	+	PF04545	Pfam	4.787652948052438e-13	1.7308940520796955e-16	121	168	0.028416087219665858
1	1_1177	1228888	1229748	-	PF01149	Pfam	7.30879064159121e-13	2.6423682724480153e-16	1	88	0.03396312397954702
1	1_1177	1228888	1229748	-	PF06831	Pfam	3.926399377321276e-23	1.4195225514538236e-26	136	219	0.03396312397954702
1	1_1177	1228888	1229748	-	PF06827	Pfam	4.8235628872077835e-8	1.7438766765031756e-11	243	270	0.03396312397954702
1	1_1180	1232271	1234316	-	PF08447	Pfam	9.248554714630826e-14	3.3436568021080354e-17	36	124	0.0545514749531632
1	1_1180	1232271	1234316	-	PF13185	Pfam	3.1956087255729525e-11	1.1553176882042488e-14	163	302	0.0545514749531632
1	1_1184	1237251	1238690	+	PF06762	Pfam	8.070196631735391e-58	2.91764158775683e-61	121	268	0.08674368701620735
1	1_1184	1237251	1238690	+	PF06762	Pfam	5.157372642602185e-64	1.8645598852502478e-67	289	466	0.08674368701620735
1	1_1188	1240898	1242385	-	PF00106	Pfam	3.9055581424539054e-10	1.4119877593831907e-13	154	243	0.0854475597404254
1	1_1191	1243513	1244808	-	PF01476	Pfam	2.3394783897103482e-8	8.457984055351946e-12	181	228	0.01876132453837959
1	1_1191	1243513	1244808	-	PF01551	Pfam	3.49615147133579e-30	1.2639737785017318e-33	323	420	0.01876132453837959
1	1_1192	1245005	1246447	+	PF00393	Pfam	1.8058944384277768e-123	6.528902525046193e-127	182	471	0.15994724461843027
1	1_1194	1246692	1247327	-	PF01177	Pfam	7.705237158610404e-12	2.7856967312402042e-15	41	196	0.10070550419770963
1	1_1202	1251231	1252106	+	PF13641	Pfam	6.935282456791647e-10	2.507332775412743e-13	5	204	0.06912913273328328
1	1_1202	1251231	1252106	+	PF00535	Pfam	1.059989653351177e-20	3.832211328095362e-24	8	164	0.06912913273328328
1	1_1204	1252913	1253254	+	PF12840	Pfam	5.092238610400283e-10	1.841011789732568e-13	11	68	0.0667900404385796
1	1_1204	1252913	1253254	+	PF01022	Pfam	2.267116931896943e-12	8.19637357880312e-16	18	64	0.0667900404385796
1	1_1205	1253251	1254981	+	PF00916	Pfam	3.482602000280493e-68	1.2590751989445022e-71	33	392	0.14275624039710658
1	1_1205	1253251	1254981	+	PF01740	Pfam	4.1353768320715516e-12	1.4950747765985363e-15	449	536	0.14275624039710658
1	1_1210	1256667	1257029	+	PF12840	Pfam	9.57781202367979e-10	3.462694151728051e-13	20	77	0.32083079952154236
1	1_1210	1256667	1257029	+	PF01022	Pfam	2.0235129679233283e-7	7.315665104567347e-11	27	71	0.32083079952154236
1	1_1212	1257414	1257569	-	PF19621	Pfam	1.622579387998611e-20	5.866158308021009e-24	12	49	0.6186254789200505
1	1_1217	1259716	1260075	-	PF12840	Pfam	3.066183186498966e-11	1.1085260977942755e-14	11	68	0.19882207256777684
1	1_1217	1259716	1260075	-	PF01022	Pfam	6.707031605638788e-9	2.4248125833835098e-12	18	62	0.19882207256777684
1	1_1225	1263777	1264931	-	PF06081	Pfam	9.382875315350405e-8	3.392218118347941e-11	39	123	0.0017847531767105386
1	1_1227	1265972	1266388	+	PF00571	Pfam	3.3859777483974106e-10	1.224142352999787e-13	4	58	0.01636444558282016
1	1_1227	1265972	1266388	+	PF00571	Pfam	1.747248778740728e-11	6.316879171152307e-15	77	124	0.01636444558282016
1	1_1233	1269167	1271656	+	PF00384	Pfam	2.073204684672484e-72	7.495317008938842e-76	99	523	0.4861054311717215
1	1_1233	1269167	1271656	+	PF01568	Pfam	1.1232873524589614e-28	4.0610533349926296e-32	652	771	0.4861054311717215
1	1_1235	1272492	1273883	-	PF01546	Pfam	1.2065583084879307e-32	4.3621052367604145e-36	82	450	0.7393044513235004
1	1_1235	1272492	1273883	-	PF07687	Pfam	2.1697869875871497e-15	7.84449380906417e-19	195	350	0.7393044513235004
1	1_1236	1274109	1274888	+	PF01266	Pfam	1.1784256710722196e-11	4.260396497007302e-15	30	122	0.9125071983642746
1	1_1236	1274109	1274888	+	PF00355	Pfam	2.487198747601358e-19	8.992041748378012e-23	174	252	0.9125071983642746
1	1_1238	1276591	1276788	+	PF19593	Pfam	2.716239420400328e-27	9.820099133768359e-31	1	65	0.9861056717481405
1	1_1243	1279717	1281282	-	PF00561	Pfam	2.395198288483481e-19	8.659429820981494e-23	106	485	0.9873833893432066
1	1_1243	1279717	1281282	-	PF08386	Pfam	2.0318467495995827e-15	7.345794467098998e-19	420	507	0.9873833893432066
1	1_1245	1282934	1285771	+	PF13185	Pfam	6.989773016162448e-7	2.5270329053371103e-10	454	548	0.98989115371383
1	1_1246	1285894	1287045	+	PF01547	Pfam	1.7851546217096026e-11	6.453921264315266e-15	75	319	0.9926541364333269
1	1_1246	1285894	1287045	+	PF13531	Pfam	9.050634545445696e-10	3.2721021494742215e-13	75	320	0.9926541364333269
1	1_1246	1285894	1287045	+	PF13416	Pfam	4.42137679904793e-15	1.5984731739146528e-18	76	321	0.9926541364333269
1	1_1246	1285894	1287045	+	PF13343	Pfam	7.481917797333135e-29	2.704959435044517e-32	114	334	0.9926541364333269
1	1_1247	1287271	1295190	+	PF00668	Pfam	6.748605169331395e-56	2.4398427944075904e-59	9	335	0.999979593371213
1	1_1247	1287271	1295190	+	PF00501	Pfam	9.33656914703057e-87	3.3754769150508205e-90	461	858	0.999979593371213
1	1_1247	1287271	1295190	+	PF13193	Pfam	1.2988846170029708e-13	4.69589521693048e-17	867	943	0.999979593371213
1	1_1247	1287271	1295190	+	PF00550	Pfam	2.0253837518974638e-13	7.322428604112306e-17	972	1032	0.999979593371213
1	1_1247	1287271	1295190	+	PF00668	Pfam	4.1332022041632395e-31	1.494288577065524e-34	1072	1430	0.999979593371213
1	1_1247	1287271	1295190	+	PF00668	Pfam	1.4344173442553196e-76	5.185890615528993e-80	1546	1989	0.999979593371213
1	1_1247	1287271	1295190	+	PF00501	Pfam	7.53105233591539e-102	2.7227231872434523e-105	2010	2404	0.999979593371213
1	1_1247	1287271	1295190	+	PF13193	Pfam	1.0891275086363339e-12	3.937554261158112e-16	2413	2492	0.999979593371213
1	1_1247	1287271	1295190	+	PF00550	Pfam	6.057703388194975e-14	2.1900590702078724e-17	2521	2580	0.999979593371213
1	1_1248	1295378	1305826	+	PF00668	Pfam	1.7412749761998193e-79	6.295281909616122e-83	1	424	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00501	Pfam	5.059686381018151e-95	1.8292430878590567e-98	455	858	0.9999999771210021
1	1_1248	1295378	1305826	+	PF13193	Pfam	7.163743606187851e-15	2.589928997175651e-18	866	941	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00550	Pfam	1.5831617040210282e-12	5.72365041222353e-16	973	1033	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00668	Pfam	2.9949652043355336e-103	1.0827784542066283e-106	1062	1505	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00501	Pfam	9.274612948355432e-90	3.3530777109021807e-93	1526	1934	0.9999999771210021
1	1_1248	1295378	1305826	+	PF13193	Pfam	1.0280577906448111e-12	3.7167671389906405e-16	1942	2015	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00550	Pfam	3.1319927876897044e-10	1.1323184337272973e-13	2045	2108	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00668	Pfam	1.3655700595158396e-89	4.936985030787561e-93	2130	2581	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00501	Pfam	1.1491771401999193e-92	4.154653435285319e-96	2607	3027	0.9999999771210021
1	1_1248	1295378	1305826	+	PF13193	Pfam	9.545923038010504e-12	3.4511652342771164e-15	3035	3108	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00550	Pfam	5.707453666828912e-12	2.0634322728954852e-15	3142	3202	0.9999999771210021
1	1_1248	1295378	1305826	+	PF00975	Pfam	4.4286938758388014e-35	1.6011185379026759e-38	3225	3468	0.9999999771210021
1	1_1249	1305880	1306080	+	PF03621	Pfam	1.6546706079238098e-19	5.98217862589953e-23	3	50	0.9999982387591168
1	1_1250	1306165	1307520	+	PF05977	Pfam	8.860985016967015e-15	3.2035376055556813e-18	20	408	0.9998315931393067
1	1_1250	1306165	1307520	+	PF07690	Pfam	2.800470511785054e-14	1.0124622240726876e-17	23	244	0.9998315931393067
1	1_1250	1306165	1307520	+	PF07690	Pfam	2.7229112369460676e-14	9.844219945575082e-18	240	425	0.9998315931393067
1	1_1253	1308668	1309726	-	PF00196	Pfam	9.310368011879939e-8	3.366004342689783e-11	276	320	0.9997759332365751
1	1_1254	1309971	1310198	+	PF00196	Pfam	2.302687847288977e-17	8.324974140596446e-21	15	70	0.9997641346049153
1	1_1254	1309971	1310198	+	PF13384	Pfam	2.520923450951943e-6	9.113967646247083e-10	21	58	0.9997641346049153
1	1_1255	1310192	1311493	-	PF05977	Pfam	1.3469471173431717e-27	4.869656967979652e-31	23	416	0.9998003468739994
1	1_1255	1310192	1311493	-	PF07690	Pfam	2.5510825950001433e-19	9.223002874187069e-23	28	249	0.9998003468739994
1	1_1255	1310192	1311493	-	PF07690	Pfam	2.1341524653771502e-8	7.715663287697578e-12	245	405	0.9998003468739994
1	1_1256	1311541	1313082	-	PF00501	Pfam	2.5187198915128077e-74	9.106001053914707e-78	16	419	0.9999059390853657
1	1_1256	1311541	1313082	-	PF13193	Pfam	1.157307748866093e-9	4.1840482605426357e-13	427	501	0.9999059390853657
1	1_1257	1313180	1316452	-	PF00668	Pfam	6.848149035885502e-80	2.475831177109726e-83	33	468	0.9999995108094261
1	1_1257	1313180	1316452	-	PF00501	Pfam	1.0276638676444423e-88	3.715342977745634e-92	491	903	0.9999995108094261
1	1_1257	1313180	1316452	-	PF13193	Pfam	3.089880279848755e-9	1.1170933766626013e-12	911	982	0.9999995108094261
1	1_1257	1313180	1316452	-	PF00550	Pfam	6.42132800967257e-14	2.321521333938022e-17	1009	1072	0.9999995108094261
1	1_1258	1316472	1319681	-	PF00668	Pfam	4.794500855176356e-84	1.7333697957976704e-87	1	453	0.9999998812875271
1	1_1258	1316472	1319681	-	PF00501	Pfam	1.8645375605744524e-95	6.740916704896791e-99	472	868	0.9999998812875271
1	1_1258	1316472	1319681	-	PF13193	Pfam	4.634808699987369e-17	1.6756358279057733e-20	876	951	0.9999998812875271
1	1_1258	1316472	1319681	-	PF00550	Pfam	1.0269183933839217e-16	3.712647843036593e-20	981	1044	0.9999998812875271
1	1_1259	1319678	1321495	-	PF00550	Pfam	6.226550100603162e-11	2.2511027117148093e-14	20	79	0.999999786277742
1	1_1259	1319678	1321495	-	PF00668	Pfam	1.529546370467881e-19	5.529813342255536e-23	121	363	0.999999786277742
1	1_1259	1319678	1321495	-	PF00668	Pfam	1.0325279564889185e-7	3.732928259179026e-11	390	469	0.999999786277742
1	1_1260	1321488	1321712	-	PF03621	Pfam	1.0696096559431562e-26	3.866990802397528e-30	1	53	0.9999995009814378
1	1_1261	1321787	1324054	-	PF00291	Pfam	1.1625973493781669e-47	4.203171906645578e-51	6	290	0.9999737919150873
1	1_1261	1321787	1324054	-	PF18130	Pfam	2.9054599594185803e-10	1.0504193634918946e-13	362	441	0.9999737919150873
1	1_1261	1321787	1324054	-	PF13535	Pfam	1.435439811102767e-25	5.189587169568934e-29	488	634	0.9999737919150873
1	1_1261	1321787	1324054	-	PF18603	Pfam	2.7281816795497995e-20	9.863274329536513e-24	673	750	0.9999737919150873
1	1_1262	1324057	1325040	-	PF00288	Pfam	1.0523990728272578e-7	3.804768882238821e-11	101	132	0.9998289136505907
1	1_1264	1326732	1334249	-	PF00668	Pfam	4.8040876972660205e-96	1.7368357546153365e-99	1	438	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00501	Pfam	1.992059666947652e-100	7.201951073563457e-104	483	934	0.9999901460112944
1	1_1264	1326732	1334249	-	PF13193	Pfam	3.718654253048462e-12	1.344415854319762e-15	942	1020	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00550	Pfam	9.859053336477386e-9	3.564372139001224e-12	1050	1109	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00668	Pfam	1.3949031019032339e-22	5.043033629440469e-26	1144	1305	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00668	Pfam	1.5635750118395916e-19	5.652838076065045e-23	1329	1600	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00501	Pfam	9.222494366770472e-94	3.334235128984263e-97	1623	2044	0.9999901460112944
1	1_1264	1326732	1334249	-	PF13193	Pfam	5.6687280194231664e-15	2.0494316773041094e-18	2052	2129	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00550	Pfam	1.0029014779752987e-13	3.625818792390812e-17	2159	2222	0.9999901460112944
1	1_1264	1326732	1334249	-	PF00975	Pfam	5.029176622467537e-28	1.8182128063873958e-31	2245	2414	0.9999901460112944
1	1_1265	1334616	1335173	+	PF00440	Pfam	8.268053556110488e-8	2.989173375311095e-11	20	59	0.9955537132387086
1	1_1265	1334616	1335173	+	PF16859	Pfam	9.034604370966513e-19	3.26630671401537e-22	72	176	0.9955537132387086
1	1_1266	1335190	1336113	-	PF00753	Pfam	8.845926162788652e-23	3.198093334341523e-26	70	266	0.968721325470305
1	1_1270	1339512	1340621	+	PF00924	Pfam	8.185793389486102e-46	2.9594336187585328e-49	126	330	0.0076903950096407925
1	1_1271	1340853	1341608	+	PF13493	Pfam	5.6471761904502e-12	2.0416399820861172e-15	15	112	0.011180653785965534
1	1_1272	1341641	1343710	-	PF08448	Pfam	2.4622440324432918e-18	8.901822243106623e-22	148	260	0.012168096357798372
1	1_1272	1341641	1343710	-	PF01590	Pfam	1.3476619745871218e-7	4.8722414121009465e-11	352	445	0.012168096357798372
1	1_1274	1345784	1346233	+	PF00583	Pfam	3.7692648531875405e-12	1.3627132513331673e-15	17	133	0.015392645356145821
1	1_1275	1346285	1347037	-	PF10099	Pfam	8.169425096162858e-28	2.953515942213615e-31	60	245	0.00015670819926866163
1	1_1277	1347944	1348258	+	PF20256	Pfam	3.056236590008664e-11	1.1049300759250412e-14	12	74	0.011734275742632144
1	1_1278	1348406	1349950	+	PF00106	Pfam	7.993545394967955e-10	2.889929643878509e-13	166	253	0.011028023919221962
1	1_1278	1348406	1349950	+	PF13561	Pfam	1.273669945951886e-8	4.6047358855816555e-12	353	459	0.011028023919221962
1	1_1279	1350097	1350516	-	PF03459	Pfam	9.792398239671417e-17	3.5402741285869185e-20	4	66	0.00515947982244325
1	1_1279	1350097	1350516	-	PF03459	Pfam	1.1828778485969527e-16	4.276492583503083e-20	75	135	0.00515947982244325
1	1_1280	1350784	1351419	+	PF00005	Pfam	5.0779325592431304e-24	1.835839681577415e-27	22	162	0.023406509165786592
1	1_1281	1351416	1352294	+	PF00950	Pfam	1.7390959977503648e-32	6.287404185648463e-36	22	269	0.018535550936952753
1	1_1282	1352252	1353055	+	PF01297	Pfam	1.9178957658702227e-6	6.933824171620472e-10	45	120	0.033793414298045
1	1_1285	1354560	1356227	-	PF00501	Pfam	3.0908674018779796e-66	1.117450253751981e-69	44	451	0.10256407938212198
1	1_1285	1354560	1356227	-	PF13193	Pfam	2.3414952898054736e-15	8.465275812745747e-19	460	536	0.10256407938212198
1	1_1286	1356224	1358038	-	PF02515	Pfam	7.562417307036845e-13	2.7340626561955333e-16	81	263	0.0945442116727744
1	1_1286	1356224	1358038	-	PF02515	Pfam	2.4250093677521773e-57	8.767206680232022e-61	303	562	0.0945442116727744
1	1_1287	1358183	1359412	+	PF02771	Pfam	3.3763002957730455e-12	1.2206436354927858e-15	19	130	0.09044472940905074
1	1_1287	1358183	1359412	+	PF02770	Pfam	5.133468695276109e-19	1.855917821864103e-22	134	228	0.09044472940905074
1	1_1287	1358183	1359412	+	PF00441	Pfam	1.5742385536742987e-30	5.691390288048802e-34	246	391	0.09044472940905074
1	1_1287	1358183	1359412	+	PF08028	Pfam	2.1935049362055693e-11	7.930241996404806e-15	263	367	0.09044472940905074
1	1_1290	1361379	1362584	-	PF07690	Pfam	3.807555499006591e-31	1.3765565795396208e-34	27	344	0.08231760490000621
1	1_1292	1363664	1364374	+	PF07638	Pfam	1.5655341609269448e-7	5.6599210445659614e-11	26	193	0.07782583500593022
1	1_1292	1363664	1364374	+	PF04542	Pfam	1.15455123219576e-15	4.174082545899349e-19	45	110	0.07782583500593022
1	1_1297	1369978	1371429	+	PF01512	Pfam	1.6021669673276867e-27	5.7923606917125335e-31	54	211	0.09437359047543901
1	1_1297	1369978	1371429	+	PF10589	Pfam	8.75819730504377e-20	3.166376466031732e-23	316	397	0.09437359047543901
1	1_1297	1369978	1371429	+	PF13459	Pfam	3.115000740176431e-11	1.1261752495214864e-14	425	481	0.09437359047543901
1	1_1300	1373408	1374982	+	PF00561	Pfam	1.295469581391545e-25	4.6835487396657444e-29	92	271	0.11271012753239261
1	1_1300	1373408	1374982	+	PF08386	Pfam	3.8044425438563635e-21	1.3754311438381647e-24	397	496	0.11271012753239261
1	1_1302	1376254	1376706	-	PF10604	Pfam	1.4830026269749127e-13	5.3615423968724253e-17	4	131	0.1333219604274756
1	1_1302	1376254	1376706	-	PF03364	Pfam	2.7260589690297946e-6	9.855600032645678e-10	11	139	0.1333219604274756
1	1_1303	1376725	1378185	-	PF05977	Pfam	2.2124541622186515e-17	7.998749682641546e-21	67	466	0.13553440294650868
1	1_1303	1376725	1378185	-	PF07690	Pfam	2.0697662624815843e-26	7.482885981495243e-30	77	429	0.13553440294650868
1	1_1305	1379459	1379905	-	PF03061	Pfam	4.86385186543616e-10	1.7584424676197253e-13	65	133	0.018876513870241515
1	1_1306	1379919	1381952	-	PF00724	Pfam	1.951815356160478e-88	7.056454649893268e-92	13	336	0.007137076180535152
1	1_1306	1379919	1381952	-	PF03486	Pfam	8.892224531181489e-7	3.2148317177084197e-10	383	420	0.007137076180535152
1	1_1306	1379919	1381952	-	PF12831	Pfam	1.5986802565467152e-7	5.7797550851291226e-11	384	420	0.007137076180535152
1	1_1306	1379919	1381952	-	PF13450	Pfam	1.3061990719725912e-8	4.722339378064321e-12	386	439	0.007137076180535152
1	1_1308	1385308	1386222	-	PF00528	Pfam	1.9564763787779132e-14	7.073305780108147e-18	125	296	0.025295869319073783
1	1_1309	1386219	1387112	-	PF00528	Pfam	2.700232958890453e-11	9.76223050936534e-15	77	293	0.04830336013639606
1	1_1310	1387223	1388557	-	PF01547	Pfam	1.6222471597389148e-28	5.864957193560791e-32	58	341	0.09449432924915152
1	1_1310	1387223	1388557	-	PF13416	Pfam	4.059513810174371e-33	1.467647798327683e-36	65	368	0.09449432924915152
1	1_1314	1391786	1392700	+	PF12625	Pfam	8.467471792271263e-16	3.06126962844225e-19	20	154	0.17102279103596393
1	1_1314	1391786	1392700	+	PF12833	Pfam	4.207384738556434e-17	1.521108003816498e-20	204	281	0.17102279103596393
1	1_1316	1393210	1393680	+	PF00582	Pfam	3.7401948996500173e-28	1.3522035067425948e-31	10	149	0.5426192958357591
1	1_1317	1393704	1394678	-	PF00291	Pfam	1.9813567129074393e-65	7.163256373490381e-69	35	302	0.7181476677944552
1	1_1318	1394693	1395370	-	PF02909	Pfam	1.2505232618434116e-6	4.5210530073876054e-10	76	187	0.8092651498416977
1	1_1319	1395526	1397208	+	PF02065	Pfam	4.689857769788413e-7	1.6955378777253843e-10	44	129	0.8083580443672247
1	1_1319	1395526	1397208	+	PF00652	Pfam	9.058841979462275e-16	3.2750694068916393e-19	439	556	0.8083580443672247
1	1_1321	1399608	1400846	-	PF05977	Pfam	6.904081814302835e-10	2.496052716667692e-13	12	399	0.8029186830416041
1	1_1321	1399608	1400846	-	PF07690	Pfam	3.8025604860855176e-19	1.374750718035256e-22	27	369	0.8029186830416041
1	1_1323	1402634	1403911	-	PF00067	Pfam	1.2010670552099812e-14	4.3422525495660925e-18	291	389	0.7992431434772801
1	1_1324	1403998	1405317	-	PF05345	Pfam	4.991052949150342e-10	1.804429844233674e-13	367	436	0.7815994972866307
1	1_1325	1405372	1406265	-	PF00126	Pfam	8.653085382480726e-21	3.128375047896141e-24	5	63	0.9899456653999634
1	1_1325	1405372	1406265	-	PF03466	Pfam	4.598938054753666e-26	1.6626674095277172e-29	90	286	0.9899456653999634
1	1_1326	1406793	1413737	+	PF03060	Pfam	1.841857673459749e-8	6.658921451409071e-12	115	203	0.9999458190146063
1	1_1326	1406793	1413737	+	PF03060	Pfam	5.562326083516647e-9	2.0109638769040663e-12	304	552	0.9999458190146063
1	1_1326	1406793	1413737	+	PF00109	Pfam	1.5182927306326629e-71	5.489127731860675e-75	664	930	0.9999458190146063
1	1_1326	1406793	1413737	+	PF02801	Pfam	2.7691476478504545e-35	1.0011379782539605e-38	938	1055	0.9999458190146063
1	1_1326	1406793	1413737	+	PF16197	Pfam	4.669156803537574e-8	1.688053797374394e-11	1068	1149	0.9999458190146063
1	1_1326	1406793	1413737	+	PF00698	Pfam	4.462550009289406e-34	1.6133586439947236e-37	1214	1490	0.9999458190146063
1	1_1326	1406793	1413737	+	PF08659	Pfam	2.206182937858193e-34	7.976077143377414e-38	2036	2259	0.9999458190146063
1	1_1326	1406793	1413737	+	PF00106	Pfam	2.755927602666859e-13	9.963584969872953e-17	2113	2245	0.9999458190146063
1	1_1326	1406793	1413737	+	PF13561	Pfam	4.171327389842623e-13	1.508072085987933e-16	2114	2262	0.9999458190146063
1	1_1327	1413730	1416966	+	PF00109	Pfam	3.3052028158014576e-59	1.1949395574119514e-62	15	300	0.9999915531145911
1	1_1327	1413730	1416966	+	PF02801	Pfam	9.715745947146958e-33	3.5125618030177e-36	308	430	0.9999915531145911
1	1_1327	1413730	1416966	+	PF16197	Pfam	5.4160596955498e-11	1.958083765563919e-14	435	488	0.9999915531145911
1	1_1327	1413730	1416966	+	PF00698	Pfam	2.353881255676815e-12	8.510055154290727e-16	636	853	0.9999915531145911
1	1_1328	1416906	1418456	+	PF14765	Pfam	8.928146821227233e-14	3.227818807385117e-17	93	239	0.9999818670114173
1	1_1328	1416906	1418456	+	PF17837	Pfam	3.909651566157359e-7	1.413467666723557e-10	292	365	0.9999818670114173
1	1_1328	1416906	1418456	+	PF01648	Pfam	1.2284372798350968e-10	4.441204916251254e-14	370	442	0.9999818670114173
1	1_1330	1418772	1419593	+	PF12146	Pfam	7.782208920899247e-20	2.813524555639641e-23	26	247	0.9953206119430911
1	1_1330	1418772	1419593	+	PF00561	Pfam	3.173998398795619e-17	1.14750484410543e-20	28	134	0.9953206119430911
1	1_1330	1418772	1419593	+	PF12697	Pfam	5.546056631529361e-21	2.0050819347539267e-24	30	245	0.9953206119430911
1	1_1330	1418772	1419593	+	PF07859	Pfam	1.3619483735825785e-7	4.923891444622482e-11	72	227	0.9953206119430911
1	1_1331	1419590	1420771	+	PF00201	Pfam	8.816823313380836e-16	3.187571696811582e-19	268	363	0.9946873950616494
1	1_1331	1419590	1420771	+	PF04101	Pfam	2.953191832750296e-10	1.0676760060557831e-13	295	373	0.9946873950616494
1	1_1332	1421360	1422643	+	PF13489	Pfam	2.3088820346387056e-18	8.347368165722001e-22	191	341	0.9745352919934874
1	1_1332	1421360	1422643	+	PF08242	Pfam	2.5582532536546377e-6	9.248927164333469e-10	201	292	0.9745352919934874
1	1_1334	1423737	1425017	+	PF05345	Pfam	6.783968049664567e-8	2.4526276390688962e-11	347	424	0.08741713553878161
1	1_1335	1425038	1426294	+	PF07690	Pfam	1.3010473960142325e-33	4.703714374599539e-37	34	375	0.09215567115424697
1	1_1335	1425038	1426294	+	PF07690	Pfam	5.348210750506162e-9	1.9335541397346934e-12	251	409	0.09215567115424697
1	1_1336	1426337	1427227	+	PF00106	Pfam	2.0381838818015118e-15	7.36870528489339e-19	2	204	0.09313858132112532
1	1_1336	1426337	1427227	+	PF13561	Pfam	6.031735545377967e-18	2.1806708407006387e-21	6	244	0.09313858132112532
1	1_1338	1428052	1428816	-	PF00440	Pfam	1.0527867017000244e-10	3.806170288141809e-14	44	87	0.10617815944801018
1	1_1338	1428052	1428816	-	PF02909	Pfam	7.568495512858301e-18	2.7362601275698846e-21	101	246	0.10617815944801018
1	1_1339	1428924	1431185	+	PF00005	Pfam	2.2268203587519112e-11	8.050688209515225e-15	469	671	0.11235928428618108
1	1_1340	1431266	1432468	-	PF16113	Pfam	1.2123111968139005e-124	4.382903820729937e-128	69	388	0.11930041266941586
1	1_1340	1431266	1432468	-	PF00378	Pfam	3.6520103332384493e-28	1.3203218847572124e-31	70	252	0.11930041266941586
1	1_1342	1433203	1433811	+	PF00857	Pfam	2.7269394519247447e-34	9.85878326798534e-38	14	186	0.14545721506394899
1	1_1344	1435859	1437820	-	PF01494	Pfam	4.044291614742356e-9	1.4621444738764844e-12	107	141	0.1860812574514704
1	1_1344	1435859	1437820	-	PF00890	Pfam	1.5459985025078126e-7	5.589293212248057e-11	108	152	0.1860812574514704
1	1_1344	1435859	1437820	-	PF13450	Pfam	1.0187704248333804e-12	3.683190256085974e-16	110	162	0.1860812574514704
1	1_1344	1435859	1437820	-	PF01593	Pfam	3.9542814104438815e-34	1.4296028237324227e-37	116	443	0.1860812574514704
1	1_1344	1435859	1437820	-	PF01593	Pfam	2.5095290367443533e-20	9.072773090182044e-24	511	649	0.1860812574514704
1	1_1345	1437963	1438721	-	PF00484	Pfam	4.4191085486350646e-33	1.5976531267661117e-36	102	245	0.06134352471415899
1	1_1346	1438762	1439298	-	PF03358	Pfam	1.4084019824127509e-24	5.091836523545737e-28	7	146	0.03647326832668948
1	1_1348	1440316	1441167	+	PF00561	Pfam	1.1092769091515048e-12	4.010400973071239e-16	41	154	0.0679341357627032
1	1_1348	1440316	1441167	+	PF12697	Pfam	1.2842594443127595e-17	4.643020406047576e-21	43	274	0.0679341357627032
1	1_1349	1441220	1443034	-	PF00664	Pfam	1.4518047491801726e-17	5.248751804700551e-21	39	252	0.09436750700317584
1	1_1349	1441220	1443034	-	PF00005	Pfam	4.273188919404695e-31	1.544898380117388e-34	371	519	0.09436750700317584
1	1_1349	1441220	1443034	-	PF02463	Pfam	1.4133816624228855e-6	5.109839705071892e-10	456	560	0.09436750700317584
