sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
CP042324.1	CP042324.1_537	617912	618787	-	PF03807	Pfam	2.6175155444930783e-7	9.463179842708165e-11	13	97	0.0031872973894787205
CP042324.1	CP042324.1_538	618787	619587	-	PF01261	Pfam	4.9301237105267056e-17	1.7824019199301177e-20	29	239	0.004223003289484393
CP042324.1	CP042324.1_539	619587	620366	-	PF00121	Pfam	3.5250674376723205e-50	1.2744278516530444e-53	11	248	0.0021422101879978376
CP042324.1	CP042324.1_540	620366	620878	-	PF02502	Pfam	2.9049368100948004e-43	1.0502302278e-46	7	145	0.00027981595838325843
CP042324.1	CP042324.1_541	620890	622671	-	PF02734	Pfam	3.890627137413466e-47	1.4065897098385633e-50	412	585	0.00006096543495694782
CP042324.1	CP042324.1_542	622668	624035	-	PF07690	Pfam	2.252287915883622e-43	8.142761807243753e-47	26	398	0.08130962907446997
CP042324.1	CP042324.1_543	624272	625033	+	PF00392	Pfam	1.173188219973688e-18	4.241461388191208e-22	32	93	0.07646625698965585
CP042324.1	CP042324.1_543	624272	625033	+	PF07729	Pfam	1.1238205507568106e-27	4.062981022258896e-31	118	239	0.07646625698965585
CP042324.1	CP042324.1_544	625126	626349	+	PF00067	Pfam	2.416468058320382e-6	8.736327036588512e-10	38	143	0.12357584083259203
CP042324.1	CP042324.1_544	625126	626349	+	PF00067	Pfam	1.2512410788411855e-29	4.523648151992717e-33	181	373	0.12357584083259203
CP042324.1	CP042324.1_547	628246	628602	-	PF05331	Pfam	1.5219250904907962e-42	5.502259907775836e-46	8	118	0.060237078567494426
CP042324.1	CP042324.1_548	628599	629057	-	PF03259	Pfam	1.4410414894466274e-26	5.2098390797058116e-30	22	114	0.06947430496442458
CP042324.1	CP042324.1_549	629184	630911	-	PF02518	Pfam	8.27412109676803e-11	2.991366990877812e-14	336	442	0.0191377500778794
CP042324.1	CP042324.1_550	631215	632102	-	PF00126	Pfam	1.6201670380598295e-18	5.857436869341393e-22	4	62	0.02175801238369464
CP042324.1	CP042324.1_550	631215	632102	-	PF03466	Pfam	1.1789553626701758e-48	4.262311506399768e-52	87	293	0.02175801238369464
CP042324.1	CP042324.1_551	632188	633048	+	PF02567	Pfam	1.392602521046664e-83	5.034716272764512e-87	8	282	0.03126961128519198
CP042324.1	CP042324.1_552	633118	633957	+	PF01183	Pfam	3.03254468496363e-61	1.096364672799577e-64	77	261	0.00009280784168841038
CP042324.1	CP042324.1_555	635775	636515	-	PF13489	Pfam	1.4114396602824918e-12	5.102818728425495e-16	34	154	0.015458225307853518
CP042324.1	CP042324.1_555	635775	636515	-	PF13847	Pfam	1.00407293464564e-12	3.630053993657412e-16	39	154	0.015458225307853518
CP042324.1	CP042324.1_555	635775	636515	-	PF13649	Pfam	4.454269000024918e-16	1.610364786704598e-19	40	132	0.015458225307853518
CP042324.1	CP042324.1_555	635775	636515	-	PF08242	Pfam	1.2010917171668757e-11	4.3423417106539254e-15	41	134	0.015458225307853518
CP042324.1	CP042324.1_555	635775	636515	-	PF08241	Pfam	3.809766924515312e-15	1.3773560826158035e-18	41	136	0.015458225307853518
CP042324.1	CP042324.1_556	636560	637165	+	PF02525	Pfam	7.701697179540243e-7	2.784416912342821e-10	1	93	0.022091783336350573
CP042324.1	CP042324.1_556	636560	637165	+	PF03358	Pfam	8.455650196440656e-17	3.056995732624966e-20	1	150	0.022091783336350573
CP042324.1	CP042324.1_557	637260	637823	+	PF00210	Pfam	4.3908807573573086e-26	1.5874478515391572e-29	28	162	0.000022593216546402495
CP042324.1	CP042324.1_558	637910	638266	-	PF05239	Pfam	2.9728451914244255e-11	1.0747813418020339e-14	5	76	0.008827317190530684
CP042324.1	CP042324.1_561	639858	640703	+	PF04542	Pfam	9.086337381772541e-15	3.2850098994116203e-18	58	128	0.022249548801053592
CP042324.1	CP042324.1_561	639858	640703	+	PF04539	Pfam	1.6999913569372857e-14	6.1460280438802805e-18	138	203	0.022249548801053592
CP042324.1	CP042324.1_561	639858	640703	+	PF04545	Pfam	8.630411102731019e-18	3.1201775497942948e-21	227	275	0.022249548801053592
CP042324.1	CP042324.1_565	643925	645100	-	PF13472	Pfam	1.7891452147569366e-12	6.468348571066293e-16	178	373	0.016575423237160748
CP042324.1	CP042324.1_566	645296	646231	+	PF01965	Pfam	3.0526475722203306e-16	1.10363252791769e-19	4	167	0.01103883549653379
CP042324.1	CP042324.1_566	645296	646231	+	PF00165	Pfam	3.45915965089299e-14	1.2506000183994903e-17	217	258	0.01103883549653379
CP042324.1	CP042324.1_566	645296	646231	+	PF12833	Pfam	1.813027740496011e-25	6.554691758843134e-29	230	308	0.01103883549653379
CP042324.1	CP042324.1_566	645296	646231	+	PF00165	Pfam	1.5155616795567138e-11	5.479254083719139e-15	270	308	0.01103883549653379
CP042324.1	CP042324.1_571	649839	650609	+	PF00392	Pfam	3.9524475673716e-14	1.428939829129284e-17	22	82	0.011806482497978478
CP042324.1	CP042324.1_571	649839	650609	+	PF07702	Pfam	7.665771713653622e-31	2.771428674495163e-34	106	242	0.011806482497978478
CP042324.1	CP042324.1_572	650623	651387	+	PF01925	Pfam	8.771857103016919e-38	3.171314932399464e-41	14	249	0.007820816840392566
CP042324.1	CP042324.1_579	659142	660527	+	PF00753	Pfam	2.626875999624386e-7	9.497020967550202e-11	16	171	0.010733380740644123
CP042324.1	CP042324.1_580	660524	661267	+	PF01925	Pfam	4.576011089462765e-44	1.6543785572895028e-47	8	241	0.005714643728788571
CP042324.1	CP042324.1_581	661328	661594	-	PF02583	Pfam	4.609446237768279e-26	1.6664664634014023e-29	7	82	0.019861386375730462
CP042324.1	CP042324.1_582	661706	662290	+	PF00581	Pfam	5.210061145675262e-10	1.883608512536248e-13	18	102	0.018851076353600216
CP042324.1	CP042324.1_582	661706	662290	+	PF11127	Pfam	4.2797106918296586e-14	1.547256215412024e-17	119	173	0.018851076353600216
CP042324.1	CP042324.1_583	662381	663013	+	PF00440	Pfam	2.1883730284887175e-12	7.911688461636722e-16	25	64	0.05506207776446022
CP042324.1	CP042324.1_583	662381	663013	+	PF17754	Pfam	3.1373696665716703e-12	1.1342623523397218e-15	89	206	0.05506207776446022
CP042324.1	CP042324.1_584	663066	664685	+	PF07690	Pfam	3.2830475941167235e-47	1.1869297158773403e-50	28	422	0.04491137445990195
CP042324.1	CP042324.1_584	663066	664685	+	PF00083	Pfam	3.6888124593600386e-11	1.333627064121489e-14	45	194	0.04491137445990195
CP042324.1	CP042324.1_586	665815	667095	-	PF06808	Pfam	6.1754241372403696e-9	2.2326189939408423e-12	13	413	0.020020961287108823
CP042324.1	CP042324.1_589	669971	671569	-	PF12831	Pfam	5.660301681222538e-116	2.0463852788223202e-119	6	506	0.036688866909121765
CP042324.1	CP042324.1_589	669971	671569	-	PF13450	Pfam	1.2918815998562387e-7	4.670577005987848e-11	9	51	0.036688866909121765
CP042324.1	CP042324.1_590	671617	672723	-	PF00356	Pfam	5.270113663931036e-14	1.9053194735831656e-17	28	75	0.029379272428488742
CP042324.1	CP042324.1_590	671617	672723	-	PF00532	Pfam	4.953688732696775e-11	1.7909214507218998e-14	106	244	0.029379272428488742
CP042324.1	CP042324.1_590	671617	672723	-	PF13377	Pfam	1.0491184592736263e-13	3.7929083849371883e-17	202	348	0.029379272428488742
CP042324.1	CP042324.1_591	672881	673402	-	PF00583	Pfam	1.0923609202080077e-9	3.949244107765754e-13	22	130	0.02588649364968692
CP042324.1	CP042324.1_592	673732	674316	+	PF04542	Pfam	8.858653076211072e-15	3.2026945322527375e-18	36	100	0.0087907197276202
CP042324.1	CP042324.1_592	673732	674316	+	PF04545	Pfam	9.520378743621868e-13	3.4419301314612686e-16	139	187	0.0087907197276202
CP042324.1	CP042324.1_593	674316	675068	+	PF13490	Pfam	1.3744441133707628e-6	4.969067654991911e-10	10	36	0.00015808249441310403
CP042324.1	CP042324.1_593	674316	675068	+	PF10099	Pfam	4.514615477874103e-35	1.6321820238156555e-38	58	245	0.00015808249441310403
CP042324.1	CP042324.1_595	675797	676087	-	PF01266	Pfam	2.526781290398276e-6	9.135145663045105e-10	12	47	0.053149268907334325
CP042324.1	CP042324.1_595	675797	676087	-	PF13450	Pfam	1.1998338380110352e-12	4.3377940636696863e-16	14	70	0.053149268907334325
CP042324.1	CP042324.1_595	675797	676087	-	PF01593	Pfam	6.860367993897178e-10	2.480248732428481e-13	19	74	0.053149268907334325
CP042324.1	CP042324.1_596	676262	677023	+	PF12697	Pfam	1.9651868665724185e-8	7.1047970591916795e-12	26	232	0.05047550415206737
CP042324.1	CP042324.1_596	676262	677023	+	PF12146	Pfam	6.226026113935715e-8	2.250913273295631e-11	74	142	0.05047550415206737
CP042324.1	CP042324.1_597	677227	678861	+	PF00005	Pfam	1.656887396109871e-19	5.990193044504234e-23	23	171	0.04482993107034668
CP042324.1	CP042324.1_597	677227	678861	+	PF00005	Pfam	3.589642975668196e-18	1.2977740331410685e-21	360	489	0.04482993107034668
CP042324.1	CP042324.1_599	679529	680188	-	PF02469	Pfam	1.4599392346394682e-32	5.278160645840449e-36	97	217	0.03517716719389054
CP042324.1	CP042324.1_600	680496	681428	-	PF01435	Pfam	7.171312580468743e-14	2.5926654303936163e-17	101	184	0.04297197873718175
CP042324.1	CP042324.1_601	681435	681821	-	PF03965	Pfam	1.747289344315298e-25	6.317025829050246e-29	13	119	0.038765663157960414
CP042324.1	CP042324.1_606	687554	688567	-	PF08240	Pfam	6.64664192196779e-15	2.402979725946417e-18	28	93	0.040834637646396686
CP042324.1	CP042324.1_606	687554	688567	-	PF00107	Pfam	2.3828167111483506e-22	8.614666345438722e-26	167	297	0.040834637646396686
CP042324.1	CP042324.1_606	687554	688567	-	PF13602	Pfam	1.6143542356312408e-8	5.836421676179468e-12	201	326	0.040834637646396686
CP042324.1	CP042324.1_607	688730	689263	+	PF00440	Pfam	6.076833332096341e-11	2.1969751742936882e-14	6	49	0.039451739906086726
CP042324.1	CP042324.1_607	688730	689263	+	PF16859	Pfam	3.8974163892158516e-26	1.4090442477280736e-29	62	169	0.039451739906086726
CP042324.1	CP042324.1_608	689364	690161	+	PF01370	Pfam	2.288677706115904e-6	8.274322870990255e-10	8	140	0.04021900314037622
CP042324.1	CP042324.1_608	689364	690161	+	PF00106	Pfam	7.284001819096402e-41	2.633406297576429e-44	8	190	0.04021900314037622
CP042324.1	CP042324.1_608	689364	690161	+	PF08659	Pfam	8.476123628762615e-14	3.064397551974915e-17	9	168	0.04021900314037622
CP042324.1	CP042324.1_608	689364	690161	+	PF13561	Pfam	1.6104510478811546e-27	5.822310368333892e-31	12	192	0.04021900314037622
CP042324.1	CP042324.1_609	690228	690923	+	PF01135	Pfam	2.0262720336789535e-8	7.325640034992602e-12	29	104	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF13489	Pfam	1.4433672414130354e-17	5.218247438225001e-21	47	199	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF01209	Pfam	1.3350625910359122e-8	4.8266904954299065e-12	57	157	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF13847	Pfam	4.379437989112768e-12	1.5833109143574723e-15	59	160	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF13649	Pfam	2.7633524323238842e-21	9.990428171814477e-25	62	153	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF08242	Pfam	5.7881278278562686e-11	2.0925986362459396e-14	63	155	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF08241	Pfam	1.973772826032465e-21	7.1358381273769525e-25	63	157	0.04261728448800912
CP042324.1	CP042324.1_609	690228	690923	+	PF05148	Pfam	1.3415356467721469e-6	4.850092721518969e-10	107	162	0.04261728448800912
CP042324.1	CP042324.1_614	693442	694416	+	PF03364	Pfam	1.7086349115653194e-17	6.177277337546346e-21	108	226	0.06772209502901902
CP042324.1	CP042324.1_619	696248	697354	+	PF08279	Pfam	1.7246597612945636e-7	6.235212441412016e-11	8	49	0.03788472872275148
CP042324.1	CP042324.1_619	696248	697354	+	PF08220	Pfam	4.840511574629549e-13	1.7500041846093812e-16	8	60	0.03788472872275148
CP042324.1	CP042324.1_619	696248	697354	+	PF00532	Pfam	1.3881429779708086e-6	5.018593557378194e-10	84	334	0.03788472872275148
CP042324.1	CP042324.1_619	696248	697354	+	PF13377	Pfam	4.8954652687985515e-37	1.7698717530001994e-40	192	359	0.03788472872275148
CP042324.1	CP042324.1_620	697480	698811	+	PF01547	Pfam	4.207312507016809e-32	1.5210818897385427e-35	52	333	0.02945749558353285
CP042324.1	CP042324.1_620	697480	698811	+	PF13416	Pfam	9.759689630061647e-26	3.528448890116286e-29	55	338	0.02945749558353285
CP042324.1	CP042324.1_621	698838	699824	+	PF00528	Pfam	1.660921063981894e-14	6.0047760809179096e-18	135	310	0.02350811550292265
CP042324.1	CP042324.1_622	699821	700684	+	PF00528	Pfam	4.146114314407541e-13	1.4989567297207307e-16	113	275	0.014243430927156913
CP042324.1	CP042324.1_623	700681	701712	+	PF02826	Pfam	1.0386767625826017e-43	3.755158216133774e-47	138	303	0.018671392217995676
CP042324.1	CP042324.1_626	704114	706393	+	PF18011	Pfam	1.4789952193906967e-30	5.347054300038672e-34	594	755	0.00023903607201730757
CP042324.1	CP042324.1_627	706448	707329	-	PF00781	Pfam	1.0403433400651243e-22	3.761183442028649e-26	5	124	0.0012376177929081967
CP042324.1	CP042324.1_627	706448	707329	-	PF19279	Pfam	4.201859190576639e-61	1.5191103364340705e-64	136	292	0.0012376177929081967
CP042324.1	CP042324.1_628	707401	708999	-	PF01565	Pfam	6.40469516768018e-37	2.3155080143456905e-40	101	238	0.0010150889488458573
CP042324.1	CP042324.1_628	707401	708999	-	PF02913	Pfam	1.7952411735171682e-54	6.490387467524107e-58	277	526	0.0010150889488458573
CP042324.1	CP042324.1_629	709071	709688	+	PF00440	Pfam	1.3363172647553881e-8	4.8312265537071156e-12	21	62	0.00615545762322746
CP042324.1	CP042324.1_630	709685	711268	+	PF01266	Pfam	2.363656517619104e-50	8.545395942223803e-54	32	397	0.00949980122106393
CP042324.1	CP042324.1_630	709685	711268	+	PF16901	Pfam	3.4307970128306844e-15	1.2403459916235301e-18	419	520	0.00949980122106393
CP042324.1	CP042324.1_632	711835	712200	+	PF01740	Pfam	2.4600333542261207e-14	8.893829914049605e-18	20	118	0.01524846638858712
CP042324.1	CP042324.1_635	714461	717028	+	PF08448	Pfam	7.321794966447258e-12	2.6470697637191824e-15	303	380	0.007209430380943814
CP042324.1	CP042324.1_635	714461	717028	+	PF13185	Pfam	1.1351614043123134e-12	4.103981938945457e-16	462	599	0.007209430380943814
CP042324.1	CP042324.1_636	717303	719897	+	PF13185	Pfam	4.600138848561689e-8	1.663101535994826e-11	395	490	0.01243336987692414
CP042324.1	CP042324.1_636	717303	719897	+	PF01590	Pfam	1.1170515705077493e-7	4.038508931698298e-11	398	489	0.01243336987692414
CP042324.1	CP042324.1_638	720985	721158	-	PF05532	Pfam	3.3785128019157606e-15	1.2214435292537096e-18	8	56	0.0002193862300451851
CP042324.1	CP042324.1_640	721495	722964	-	PF05977	Pfam	1.8851522867082884e-8	6.815445722011166e-12	13	177	0.496519391825944
CP042324.1	CP042324.1_640	721495	722964	-	PF00083	Pfam	6.345101168289021e-10	2.29396282295337e-13	20	189	0.496519391825944
CP042324.1	CP042324.1_640	721495	722964	-	PF07690	Pfam	3.8283586503541665e-49	1.3840776031649192e-52	20	419	0.496519391825944
CP042324.1	CP042324.1_640	721495	722964	-	PF06609	Pfam	1.342114788320424e-7	4.852186508750629e-11	30	274	0.496519391825944
CP042324.1	CP042324.1_643	725056	725580	-	PF03259	Pfam	2.4424140442010447e-18	8.830130311645137e-22	9	96	0.4851879865603548
CP042324.1	CP042324.1_646	726908	728068	+	PF03631	Pfam	1.4155403071945196e-68	5.117643916104554e-72	95	351	0.4655199430354983
CP042324.1	CP042324.1_647	728130	728924	-	PF00106	Pfam	9.278718302526032e-41	3.354561931498927e-44	9	193	0.7249599580881042
CP042324.1	CP042324.1_647	728130	728924	-	PF13561	Pfam	1.4382719142135536e-44	5.199826154062016e-48	14	258	0.7249599580881042
CP042324.1	CP042324.1_649	730424	730987	+	PF00111	Pfam	3.0173976314742145e-8	1.0908885146327601e-11	24	75	0.7332105872374759
CP042324.1	CP042324.1_651	732005	734134	+	PF02738	Pfam	5.32734121940432e-54	1.9260091176443674e-57	152	376	0.7550362369988778
CP042324.1	CP042324.1_651	732005	734134	+	PF20256	Pfam	4.477921430654854e-22	1.6189159185303162e-25	401	527	0.7550362369988778
CP042324.1	CP042324.1_651	732005	734134	+	PF20256	Pfam	9.1994500788695e-23	3.3259038607626536e-26	543	636	0.7550362369988778
CP042324.1	CP042324.1_658	738595	739524	+	PF01965	Pfam	7.858641181441653e-16	2.841157332408407e-19	28	148	0.9086392993019563
CP042324.1	CP042324.1_659	739510	739773	-	PF17196	Pfam	1.077005611929115e-26	3.893729616518854e-30	1	64	0.9433853413008426
CP042324.1	CP042324.1_661	740314	742083	-	PF00664	Pfam	3.63760690226947e-23	1.3151145705963378e-26	49	305	0.9393116656953487
CP042324.1	CP042324.1_661	740314	742083	-	PF00005	Pfam	7.848135778482192e-35	2.8373592836161216e-38	369	517	0.9393116656953487
CP042324.1	CP042324.1_664	743575	743802	+	PF04149	Pfam	5.373045706091318e-21	1.942532793236196e-24	16	67	0.9308394102382961
CP042324.1	CP042324.1_665	744569	744847	+	PF19054	Pfam	5.003414697691113e-20	1.8088990230264327e-23	1	83	0.9260429588437561
CP042324.1	CP042324.1_666	744945	745763	-	PF04672	Pfam	1.1275358800793751e-108	4.0764131600845084e-112	5	271	0.9216763369711833
CP042324.1	CP042324.1_667	745911	747194	-	PF13458	Pfam	7.12179521491899e-59	2.5747632736511173e-62	57	397	0.7345466899644627
CP042324.1	CP042324.1_667	745911	747194	-	PF13433	Pfam	3.1271461581213977e-9	1.1305662176866948e-12	58	251	0.7345466899644627
CP042324.1	CP042324.1_668	747191	748387	-	PF02653	Pfam	9.125106049666494e-35	3.299026048324835e-38	37	330	0.42523422270853983
CP042324.1	CP042324.1_669	748380	749279	-	PF02653	Pfam	5.698872122552542e-31	2.060329762311114e-34	8	282	0.20220561011454818
CP042324.1	CP042324.1_670	749276	750076	-	PF00005	Pfam	2.5622487815239223e-28	9.263372312089379e-32	26	186	0.0014367659671490176
CP042324.1	CP042324.1_670	749276	750076	-	PF12399	Pfam	1.5535763736107276e-11	5.616689709366333e-15	237	259	0.0014367659671490176
CP042324.1	CP042324.1_671	750073	750864	-	PF00005	Pfam	7.160952976631913e-26	2.58892009278088e-29	28	180	0.27058419815986706
CP042324.1	CP042324.1_674	753318	756068	-	PF00196	Pfam	8.170696479210837e-13	2.9539755890133175e-16	834	888	0.32976248739622305
CP042324.1	CP042324.1_676	757637	758524	+	PF01408	Pfam	7.83875172980825e-20	2.83396664129004e-23	1	114	0.3157254781863698
CP042324.1	CP042324.1_678	759197	760399	+	PF16483	Pfam	6.281457385989435e-98	2.2709535018038452e-101	51	396	0.3081796295237111
CP042324.1	CP042324.1_684	766591	767331	-	PF00702	Pfam	2.761054116013118e-10	9.982119002216623e-14	11	209	0.20924801394976317
CP042324.1	CP042324.1_687	768450	769367	+	PF01418	Pfam	1.4648591284146073e-13	5.295947680457727e-17	40	97	0.0013392186977760824
CP042324.1	CP042324.1_687	768450	769367	+	PF01380	Pfam	1.697532511984935e-8	6.137138510429989e-12	154	274	0.0013392186977760824
CP042324.1	CP042324.1_689	770144	770632	-	PF01613	Pfam	6.750299413751917e-17	2.440455319505393e-20	16	147	0.10011994292935725
CP042324.1	CP042324.1_691	771628	772362	+	PF00440	Pfam	7.061583493945432e-17	2.552994755584032e-20	27	70	0.08799785843394388
CP042324.1	CP042324.1_691	771628	772362	+	PF17754	Pfam	9.892392160796638e-13	3.5764252208230793e-16	98	199	0.08799785843394388
CP042324.1	CP042324.1_694	773432	774613	-	PF00155	Pfam	2.372641972773079e-31	8.577881318774688e-35	106	387	0.05647644773164575
CP042324.1	CP042324.1_695	774765	776129	+	PF00089	Pfam	3.709990461869433e-11	1.3412836087741985e-14	198	351	0.04927238369295608
CP042324.1	CP042324.1_697	776554	777720	-	PF12802	Pfam	3.0593883728958756e-7	1.1060695491308299e-10	11	63	0.040639777255396255
CP042324.1	CP042324.1_698	777895	779097	+	PF01408	Pfam	6.4522538635824485e-15	2.332702047571384e-18	3	121	0.03681925009763744
CP042324.1	CP042324.1_699	779131	779826	-	PF03734	Pfam	1.0053868556665206e-12	3.6348042504212607e-16	115	224	0.03424926562060572
CP042324.1	CP042324.1_700	780012	780812	-	PF00106	Pfam	4.508266924872468e-51	1.629886813041384e-54	11	201	0.0334789699326229
CP042324.1	CP042324.1_700	780012	780812	-	PF08659	Pfam	2.9859604663762887e-11	1.07952294518304e-14	13	174	0.0334789699326229
CP042324.1	CP042324.1_700	780012	780812	-	PF13561	Pfam	1.0634225687608106e-67	3.8446224467129814e-71	16	249	0.0334789699326229
CP042324.1	CP042324.1_702	781386	782312	-	PF00106	Pfam	1.724940092436104e-16	6.236225930716211e-20	13	215	0.03324342382257542
CP042324.1	CP042324.1_702	781386	782312	-	PF13561	Pfam	3.820029478696689e-17	1.3810663335852094e-20	18	256	0.03324342382257542
CP042324.1	CP042324.1_703	782467	783096	-	PF00753	Pfam	3.079132534057004e-25	1.1132077129634866e-28	24	182	0.03369718209200114
CP042324.1	CP042324.1_704	783096	784184	-	PF08240	Pfam	9.468055227817766e-28	3.4230134590808988e-31	29	149	0.040144317409092405
CP042324.1	CP042324.1_704	783096	784184	-	PF16912	Pfam	4.1641703516124634e-7	1.5054845812047952e-10	182	285	0.040144317409092405
CP042324.1	CP042324.1_704	783096	784184	-	PF00107	Pfam	1.569847275296936e-29	5.6755143720062756e-33	191	322	0.040144317409092405
CP042324.1	CP042324.1_704	783096	784184	-	PF13602	Pfam	8.874639091318705e-8	3.208474002645953e-11	224	355	0.040144317409092405
CP042324.1	CP042324.1_705	784362	786116	+	PF00664	Pfam	1.1472713136159511e-38	4.147763245176974e-42	27	294	0.04132944258189028
CP042324.1	CP042324.1_705	784362	786116	+	PF00005	Pfam	3.2964417980118126e-32	1.1917721612479437e-35	360	508	0.04132944258189028
CP042324.1	CP042324.1_707	786591	786956	+	PF12680	Pfam	5.568622921748015e-10	2.0132403910874962e-13	19	112	0.0461120154847629
CP042324.1	CP042324.1_708	786984	787643	-	PF00440	Pfam	1.796913809596022e-8	6.496434597237969e-12	29	75	0.05767024198277417
CP042324.1	CP042324.1_710	789337	789837	-	PF12850	Pfam	8.199505020849999e-27	2.9643908246023133e-30	1	152	0.054979127828694636
CP042324.1	CP042324.1_711	789960	790541	+	PF00857	Pfam	3.7519467790223893e-41	1.3564521977665905e-44	10	182	0.05896650348270103
CP042324.1	CP042324.1_712	790561	791535	-	PF04321	Pfam	4.2678600497849903e-14	1.5429718184327514e-17	1	179	0.06471413258358608
CP042324.1	CP042324.1_712	790561	791535	-	PF01370	Pfam	1.0079051598798031e-64	3.6439087486616167e-68	3	239	0.06471413258358608
CP042324.1	CP042324.1_712	790561	791535	-	PF02719	Pfam	1.6784685629186334e-18	6.068216062612558e-22	3	258	0.06471413258358608
CP042324.1	CP042324.1_712	790561	791535	-	PF01073	Pfam	1.8172613320470533e-20	6.5699975851303444e-24	4	217	0.06471413258358608
CP042324.1	CP042324.1_712	790561	791535	-	PF16363	Pfam	5.482309937175835e-75	1.982035407511148e-78	4	303	0.06471413258358608
CP042324.1	CP042324.1_712	790561	791535	-	PF07993	Pfam	2.829202730278436e-14	1.022849866333491e-17	5	176	0.06471413258358608
CP042324.1	CP042324.1_712	790561	791535	-	PF13460	Pfam	3.687505162359665e-10	1.3331544332464443e-13	7	134	0.06471413258358608
CP042324.1	CP042324.1_714	791981	794467	-	PF13185	Pfam	4.8332296517508974e-8	1.747371529917172e-11	39	167	0.07414329040278796
CP042324.1	CP042324.1_714	791981	794467	-	PF08447	Pfam	2.9729987214837292e-9	1.0748368479695334e-12	200	286	0.07414329040278796
CP042324.1	CP042324.1_715	794689	795966	-	PF13365	Pfam	4.288638916870666e-8	1.5504840624984332e-11	195	329	0.08305151986061304
CP042324.1	CP042324.1_715	794689	795966	-	PF00089	Pfam	5.814922948357355e-15	2.1022859538529843e-18	199	352	0.08305151986061304
CP042324.1	CP042324.1_718	797777	799942	+	PF03412	Pfam	7.613514610683492e-40	2.7525360125392236e-43	11	142	0.30212140644613605
CP042324.1	CP042324.1_718	797777	799942	+	PF00664	Pfam	9.819403814593316e-25	3.550037532390931e-28	172	438	0.30212140644613605
CP042324.1	CP042324.1_718	797777	799942	+	PF00005	Pfam	3.151168492254144e-29	1.1392510817983167e-32	505	653	0.30212140644613605
CP042324.1	CP042324.1_719	799944	802766	+	PF00664	Pfam	2.3843924163589764e-18	8.620363038174174e-22	396	660	0.2857647632623443
CP042324.1	CP042324.1_719	799944	802766	+	PF00005	Pfam	4.602864525950167e-30	1.6640869580441676e-33	722	869	0.2857647632623443
CP042324.1	CP042324.1_720	802797	803807	+	PF02541	Pfam	6.513093204006087e-49	2.3546974707180358e-52	17	303	0.29214570220555125
CP042324.1	CP042324.1_722	804091	805122	+	PF14518	Pfam	4.344990953127159e-43	1.5708571775586258e-46	131	302	0.3106858047244839
CP042324.1	CP042324.1_723	805153	805797	+	PF05175	Pfam	1.7375805983579026e-15	6.281925518285982e-19	4	102	0.3219190384458742
CP042324.1	CP042324.1_723	805153	805797	+	PF03602	Pfam	2.019772820301238e-6	7.302143240423855e-10	28	101	0.3219190384458742
CP042324.1	CP042324.1_723	805153	805797	+	PF13847	Pfam	4.5039541747053075e-11	1.6283276119686577e-14	29	151	0.3219190384458742
CP042324.1	CP042324.1_723	805153	805797	+	PF13649	Pfam	3.8367097183780485e-11	1.3870967890014638e-14	31	98	0.3219190384458742
CP042324.1	CP042324.1_723	805153	805797	+	PF08241	Pfam	5.319595628339799e-12	1.9232088316485175e-15	32	146	0.3219190384458742
CP042324.1	CP042324.1_726	806966	808135	+	PF01070	Pfam	7.68811712003475e-123	2.779507274054501e-126	36	378	0.3794414998627877
CP042324.1	CP042324.1_727	808206	809813	-	PF00652	Pfam	1.8252079102066006e-19	6.598727079561101e-23	382	505	0.39288572819776396
CP042324.1	CP042324.1_728	810172	812415	-	PF02018	Pfam	1.04343386829384e-15	3.772356718343601e-19	33	155	0.016079848591812624
CP042324.1	CP042324.1_729	812569	815655	-	PF02837	Pfam	6.016529318397035e-22	2.1751732893698605e-25	47	201	0.012431107957727951
CP042324.1	CP042324.1_729	812569	815655	-	PF00703	Pfam	6.813791108374343e-19	2.463409655956017e-22	205	313	0.012431107957727951
CP042324.1	CP042324.1_729	812569	815655	-	PF02836	Pfam	1.0512341629721778e-25	3.8005573498632604e-29	321	474	0.012431107957727951
CP042324.1	CP042324.1_729	812569	815655	-	PF00754	Pfam	5.152581858399198e-7	1.8628278591464922e-10	888	1014	0.012431107957727951
CP042324.1	CP042324.1_730	815934	818315	+	PF00989	Pfam	1.2498072274995649e-9	4.518464307662924e-13	117	226	0.01261859308737243
CP042324.1	CP042324.1_730	815934	818315	+	PF08448	Pfam	2.382141408540955e-19	8.612224904341847e-23	121	232	0.01261859308737243
CP042324.1	CP042324.1_730	815934	818315	+	PF13426	Pfam	1.609354143748412e-7	5.81834469901812e-11	125	229	0.01261859308737243
CP042324.1	CP042324.1_730	815934	818315	+	PF13185	Pfam	6.221182826971478e-9	2.2491622657163696e-12	304	414	0.01261859308737243
CP042324.1	CP042324.1_730	815934	818315	+	PF01590	Pfam	4.3106823766354424e-12	1.5584534984220688e-15	319	413	0.01261859308737243
