sequence_id	protein_id	start	end	strand	average_p	max_p
2	2_645	741210	742394	+	0.7124471848438836	0.7124471848438836
2	2_646	742480	742878	-	0.7128703564087334	0.7128703564087334
2	2_647	743001	743657	-	0.713820546781243	0.713820546781243
2	2_648	743843	744418	-	0.7153076781552744	0.7153076781552744
2	2_649	744611	745276	-	0.7142041269174353	0.7142041269174353
2	2_650	745330	746412	-	0.6353957098004415	0.6353957098004415
2	2_651	746555	747619	-	0.19499007885413508	0.19499007885413508
2	2_652	747712	748734	+	0.20706983532507228	0.20706983532507228
2	2_653	748793	749002	-	0.22048338749427404	0.22048338749427404
2	2_654	749032	749949	+	0.2353708039930975	0.2353708039930975
2	2_655	749983	750582	-	0.22048403527501378	0.22048403527501378
2	2_656	750779	752281	-	0.20654827981603974	0.20654827981603974
2	2_657	752369	753934	-	0.07534658172310224	0.07534658172310224
2	2_658	754195	755139	+	0.027457793910945143	0.027457793910945143
2	2_659	755136	756629	+	0.000025384783201491067	0.000025384783201491067
2	2_660	756827	758182	+	0.007486974558731891	0.007486974558731891
2	2_661	758399	758755	-	0.4676377294078773	0.4676377294078773
2	2_662	758724	759722	-	0.3355794120289382	0.3355794120289382
2	2_663	759719	760855	-	0.20583044761747238	0.20583044761747238
2	2_664	760852	761814	-	0.1129049914732633	0.1129049914732633
2	2_665	761819	762787	-	0.07004103354754514	0.07004103354754514
2	2_666	762970	764559	-	0.03742131327616594	0.03742131327616594
2	2_667	764699	764896	-	0.03189695237735978	0.03189695237735978
2	2_668	765423	766244	+	0.03681741833319165	0.03681741833319165
2	2_669	766241	768412	+	0.005228126624612896	0.005228126624612896
2	2_670	768355	768483	-	0.7963805808742116	0.7963805808742116
2	2_671	768781	769485	+	0.8155680654759164	0.8155680654759164
2	2_672	769570	770463	+	0.8337585783202316	0.8337585783202316
2	2_673	770507	771487	-	0.8509446759818149	0.8509446759818149
2	2_674	771984	773186	+	0.9217145243720243	0.9217145243720243
2	2_675	773414	773992	-	0.9410409636610254	0.9410409636610254
2	2_676	773973	774563	-	0.9471863337968869	0.9471863337968869
2	2_677	774541	774921	-	0.9567103776433017	0.9567103776433017
2	2_678	774925	775341	-	0.9828843582681245	0.9828843582681245
2	2_679	775376	777262	-	0.9855885623386178	0.9855885623386178
2	2_680	777804	778595	+	0.988671093504213	0.988671093504213
2	2_681	778627	780021	-	0.992164140548018	0.992164140548018
2	2_682	780018	782018	-	0.9938326965991119	0.9938326965991119
2	2_683	782040	783062	-	0.9951440732481134	0.9951440732481134
2	2_684	783070	783711	-	0.9963639697431148	0.9963639697431148
2	2_685	783711	785714	-	0.999861214684913	0.999861214684913
2	2_686	785787	786866	-	0.9998604458729783	0.9998604458729783
2	2_687	786893	788353	-	0.9998154158443268	0.9998154158443268
2	2_688	788350	789330	-	0.9999967380202592	0.9999967380202592
2	2_689	789327	790244	-	0.9999768813840898	0.9999768813840898
2	2_690	790467	791129	-	0.9874317562048047	0.9874317562048047
2	2_691	791214	793421	+	0.9505133304077605	0.9505133304077605
2	2_692	793536	794360	-	0.9400602542493068	0.9400602542493068
2	2_693	794347	795282	-	0.9344184533335376	0.9344184533335376
2	2_694	795345	796232	-	0.9035319005893059	0.9035319005893059
2	2_695	796229	797011	-	0.5774647997635852	0.5774647997635852
2	2_696	796989	798053	-	0.41003215140934446	0.41003215140934446
2	2_697	798041	798802	-	0.41376558261795254	0.41376558261795254
2	2_698	798799	800745	-	0.09775906398818791	0.09775906398818791
2	2_699	800979	801974	+	0.09052711588617463	0.09052711588617463
2	2_700	802136	803071	+	0.010609183026421087	0.010609183026421087
2	2_701	803122	803682	+	0.009851448145990824	0.009851448145990824
2	2_702	803789	804259	-	0.0037857597825581503	0.0037857597825581503
2	2_703	804482	805336	+	0.006234411044929179	0.006234411044929179
2	2_704	805578	806441	+	0.010011324850651879	0.010011324850651879
2	2_705	806798	809281	+	0.00001592102461376603	0.00001592102461376603
2	2_706	809390	809788	-	0.02337763048634983	0.02337763048634983
2	2_707	810098	811069	+	0.022002641391725624	0.022002641391725624
2	2_708	811154	812788	-	0.018614439294102805	0.018614439294102805
2	2_709	812960	813073	-	0.017392961642952485	0.017392961642952485
2	2_710	813445	814632	+	0.009777201725885401	0.009777201725885401
2	2_711	814659	815351	-	0.027471418101372738	0.027471418101372738
2	2_712	815354	816250	-	0.021874317938226806	0.021874317938226806
2	2_713	816367	817374	+	0.023021042846643563	0.023021042846643563
2	2_714	817675	819288	+	0.039639341146390304	0.039639341146390304
2	2_715	819421	820644	-	0.033703520853114226	0.033703520853114226
2	2_716	820712	821635	+	0.028320745612595784	0.028320745612595784
2	2_717	821686	823221	+	0.06153841809967454	0.06153841809967454
2	2_718	823295	823888	-	0.060015161862725895	0.060015161862725895
2	2_719	823915	824361	-	0.058737656429676176	0.058737656429676176
2	2_720	824449	825273	-	0.057692561677394526	0.057692561677394526
2	2_721	825815	826645	+	0.056868964389922644	0.056868964389922644
2	2_722	826674	828896	-	0.056258264299159234	0.056258264299159234
2	2_723	829001	830215	-	0.055895541413266955	0.055895541413266955
2	2_724	830312	831454	-	0.1135751734540887	0.1135751734540887
2	2_725	831456	832766	-	0.11026508442053984	0.11026508442053984
2	2_726	833209	833997	-	0.15914368186859615	0.15914368186859615
2	2_727	833994	834437	-	0.14414170962166192	0.14414170962166192
2	2_728	834763	835917	+	0.1305971335181145	0.1305971335181145
2	2_729	835914	836687	-	0.12379689055237232	0.12379689055237232
2	2_730	836684	837529	-	0.13348945821746638	0.13348945821746638
2	2_731	837559	838884	-	0.13749212673369482	0.13749212673369482
2	2_732	839045	839824	+	0.14459591477348785	0.14459591477348785
2	2_733	840054	841256	-	0.1577213960975442	0.1577213960975442
2	2_734	841299	841925	-	0.1722669065820522	0.1722669065820522
2	2_735	841922	842932	-	0.18838433513162547	0.18838433513162547
2	2_736	842929	843777	-	0.20624198512552258	0.20624198512552258
2	2_737	844045	844470	+	0.057311424854182315	0.057311424854182315
2	2_738	844642	845694	-	0.19335237150616685	0.19335237150616685
2	2_739	845806	847083	-	0.2182300881021251	0.2182300881021251
2	2_740	847090	848010	-	0.4836084157059844	0.4836084157059844
2	2_741	848007	850253	-	0.5089095406999816	0.5089095406999816
2	2_742	850435	852063	-	0.534541429005686	0.534541429005686
2	2_743	852197	853372	-	0.5324161556969812	0.5324161556969812
2	2_744	853537	854403	+	0.5323453481750371	0.5323453481750371
2	2_745	854494	856236	-	0.6760694429800091	0.6760694429800091
2	2_746	856426	857244	-	0.7878413933594072	0.7878413933594072
2	2_747	857580	858707	+	0.9764765466674801	0.9764765466674801
2	2_748	858943	860343	+	0.9836525599328888	0.9836525599328888
2	2_749	860514	861842	+	0.9902279261086626	0.9902279261086626
2	2_750	862351	863145	+	0.9949557651463004	0.9949557651463004
2	2_751	863151	863831	-	0.9957700875331974	0.9957700875331974
2	2_752	863987	865348	+	0.996758405381852	0.996758405381852
2	2_753	865358	866002	+	0.997467173887855	0.997467173887855
2	2_754	866075	866386	+	0.9979668084500729	0.9979668084500729
2	2_755	866533	868392	+	0.9991171817626745	0.9991171817626745
2	2_756	868454	868921	+	0.9998185067971205	0.9998185067971205
2	2_757	869008	870075	-	0.9999767014995986	0.9999767014995986
2	2_758	870201	871403	-	0.9999909354640076	0.9999909354640076
2	2_759	871720	872055	+	0.9999972024977604	0.9999972024977604
2	2_760	872052	872633	+	0.9998164965906204	0.9998164965906204
2	2_761	872630	873895	+	0.9998259213065133	0.9998259213065133
2	2_762	873892	875226	+	0.9997420572204325	0.9997420572204325
2	2_763	875359	875649	+	0.9994748624019613	0.9994748624019613
2	2_764	875651	876151	+	0.9981794920637044	0.9981794920637044
2	2_765	876148	876954	+	0.9952833438029343	0.9952833438029343
2	2_766	876954	877295	+	0.9937533672902396	0.9937533672902396
2	2_767	877295	877729	+	0.9909655213670877	0.9909655213670877
2	2_768	877990	878409	+	0.9844711032956783	0.9844711032956783
2	2_769	878413	880065	+	0.9772184307425146	0.9772184307425146
2	2_770	880142	881152	+	0.9007734008184525	0.9007734008184525
2	2_771	881209	882174	+	0.8017044181416456	0.8017044181416456
2	2_772	882205	883695	-	0.7818142647798537	0.7818142647798537
2	2_773	884048	884740	+	0.7477459688373349	0.7477459688373349
2	2_774	884779	885135	-	0.7254949898445022	0.7254949898445022
2	2_775	885189	885803	+	0.4958031482761028	0.4958031482761028
2	2_776	885895	887046	-	0.2002409468196823	0.2002409468196823
2	2_777	887064	887537	-	0.18755386652170702	0.18755386652170702
2	2_778	887779	888831	-	0.17526997694795515	0.17526997694795515
2	2_779	889417	892800	+	0.0008607866919628142	0.0008607866919628142
2	2_780	892936	893802	-	0.008759547355546623	0.008759547355546623
2	2_781	894336	896321	+	0.006128612271610407	0.006128612271610407
2	2_782	896321	898564	+	0.013824115372954035	0.013824115372954035
2	2_783	898629	899624	+	0.02742682404678409	0.02742682404678409
2	2_784	899836	902139	+	0.022226014098086187	0.022226014098086187
2	2_785	902193	902378	-	0.019108385529126533	0.019108385529126533
2	2_786	902767	904152	-	0.02261156280109131	0.02261156280109131
2	2_787	904322	904990	-	0.0159860706987145	0.0159860706987145
2	2_788	905034	906671	-	0.012374600606774172	0.012374600606774172
2	2_789	906844	907425	-	0.01619823527533762	0.01619823527533762
2	2_790	907465	908166	+	0.020115233908885425	0.020115233908885425
2	2_791	908285	908626	-	0.02314445230358962	0.02314445230358962
2	2_792	908838	909497	+	0.006925059949795819	0.006925059949795819
2	2_793	909597	912146	+	0.003966000841173553	0.003966000841173553
2	2_794	912165	913667	-	0.009514012063858511	0.009514012063858511
2	2_795	913879	914268	+	0.012208957173057165	0.012208957173057165
2	2_796	914344	916326	+	4.526682710255852e-6	4.526682710255852e-6
2	2_797	916412	916846	+	0.01868384218579815	0.01868384218579815
2	2_798	916868	918325	-	0.015073801931857398	0.015073801931857398
2	2_799	918552	919322	+	0.010879821669325915	0.010879821669325915
2	2_800	919497	920174	+	0.008237710028390027	0.008237710028390027
2	2_801	920552	923140	+	0.040536038941286635	0.040536038941286635
2	2_802	923199	924032	+	0.19222779739027482	0.19222779739027482
2	2_803	924060	924890	-	0.2084349686685441	0.2084349686685441
2	2_804	924962	925933	+	0.35391331749299065	0.35391331749299065
2	2_805	925925	926473	-	0.6090839740043308	0.6090839740043308
2	2_806	926636	927520	+	0.6105529949251144	0.6105529949251144
2	2_807	927517	927723	+	0.6861451105476175	0.6861451105476175
2	2_808	928003	929130	+	0.6850959050344962	0.6850959050344962
2	2_809	929728	929895	-	0.6845849607863851	0.6845849607863851
2	2_810	930160	931371	-	0.6846069423589042	0.6846069423589042
2	2_811	931446	932174	-	0.6794772402040866	0.6794772402040866
2	2_812	932198	933052	-	0.6735464460057022	0.6735464460057022
2	2_813	933049	935229	-	0.6684518347474332	0.6684518347474332
2	2_814	935231	936496	-	0.670964675400274	0.670964675400274
2	2_815	936493	936906	-	0.8966210546140992	0.8966210546140992
2	2_816	936906	939407	-	0.8981996287933227	0.8981996287933227
2	2_817	939906	941108	-	0.9813782213742629	0.9813782213742629
2	2_818	941417	942280	-	0.9880429440683155	0.9880429440683155
2	2_819	942323	943027	-	0.9936387012807646	0.9936387012807646
2	2_820	943053	944036	-	0.9949558722682923	0.9949558722682923
2	2_821	944061	947198	-	0.9967214719113368	0.9967214719113368
2	2_822	947165	948526	-	0.9951332086516311	0.9951332086516311
2	2_823	948531	950009	-	0.9941405240215309	0.9941405240215309
2	2_824	950006	951661	-	0.9928664074161389	0.9928664074161389
2	2_825	951947	952846	+	0.9907478342541387	0.9907478342541387
2	2_826	952909	954006	+	0.9896146706432243	0.9896146706432243
2	2_827	953990	954994	-	0.9888673017721554	0.9888673017721554
2	2_828	955008	955892	-	0.9883100955728692	0.9883100955728692
2	2_829	955911	957023	-	0.9879372335187948	0.9879372335187948
2	2_830	957198	958280	-	0.987744822064289	0.987744822064289
2	2_831	958373	959896	-	0.9877308519869812	0.9877308519869812
2	2_832	959893	960519	-	0.9878951774068254	0.9878951774068254
2	2_833	960500	960883	-	0.9882395142627737	0.9882395142627737
2	2_834	960880	961314	-	0.9896067990246578	0.9896067990246578
2	2_835	961301	962926	-	0.9901915118793889	0.9901915118793889
2	2_836	963344	966235	+	0.993939634439267	0.993939634439267
2	2_837	966232	966378	+	0.9878321212401713	0.9878321212401713
2	2_838	966439	966966	+	0.9590998566460668	0.9590998566460668
2	2_839	967010	967522	-	0.906882215391384	0.906882215391384
2	2_840	967584	968267	+	0.8259077140599947	0.8259077140599947
2	2_841	968477	969058	+	0.5177187634309105	0.5177187634309105
2	2_842	969055	970341	+	0.517262389601387	0.517262389601387
2	2_843	970338	970817	+	0.3303773440489889	0.3303773440489889
2	2_844	970849	971556	+	0.13580037731347422	0.13580037731347422
2	2_845	971553	971867	+	0.15971498578863377	0.15971498578863377
2	2_846	971897	975379	-	0.17152004941760804	0.17152004941760804
2	2_847	975467	975781	-	0.10823802243678174	0.10823802243678174
2	2_848	975870	976280	-	0.06753375346653857	0.06753375346653857
2	2_849	976420	977214	-	0.05033979879277134	0.05033979879277134
2	2_850	977467	978711	+	0.05567010719095509	0.05567010719095509
2	2_851	978828	980306	+	0.06418993259119704	0.06418993259119704
2	2_852	980299	981717	+	0.04368213185825627	0.04368213185825627
2	2_853	981806	983713	-	0.00011836695206046157	0.00011836695206046157
2	2_854	984002	984844	+	0.022509317472854017	0.022509317472854017
2	2_855	984863	985651	+	0.01942405766611477	0.01942405766611477
2	2_856	985730	986650	-	0.029753577722052862	0.029753577722052862
2	2_857	986790	987803	+	0.012596013715700339	0.012596013715700339
2	2_858	987905	988612	-	0.0018778290850781643	0.0018778290850781643
2	2_859	988612	988920	-	0.009618331057312184	0.009618331057312184
2	2_860	989182	990030	+	0.02283512515967877	0.02283512515967877
2	2_861	990215	991051	+	0.04717242467921688	0.04717242467921688
2	2_862	991096	992436	+	0.047854977704788214	0.047854977704788214
2	2_863	992647	994347	+	0.03590164828169719	0.03590164828169719
2	2_864	994448	995065	-	0.022436641059821013	0.022436641059821013
2	2_865	995138	996031	-	0.014508135590852286	0.014508135590852286
2	2_866	996081	996500	-	0.009323457178758918	0.009323457178758918
2	2_867	996600	997178	+	0.007889255667782785	0.007889255667782785
2	2_868	997200	997763	-	0.01374986518232008	0.01374986518232008
2	2_869	997848	1000454	-	0.015444282926044836	0.015444282926044836
2	2_870	1000636	1001655	-	0.016566754176456856	0.016566754176456856
2	2_871	1001913	1002911	+	0.000016067995242780136	0.000016067995242780136
2	2_872	1002927	1003547	+	0.028792561391321442	0.028792561391321442
2	2_873	1003773	1004339	-	0.0263778317256102	0.0263778317256102
2	2_874	1004339	1005223	-	0.02369671272796485	0.02369671272796485
2	2_875	1005220	1006293	-	0.02091549505788856	0.02091549505788856
2	2_876	1006290	1007408	-	0.020699645635036814	0.020699645635036814
2	2_877	1007405	1008457	-	0.023666010802522668	0.023666010802522668
2	2_878	1008701	1009471	-	0.01251844720345142	0.01251844720345142
2	2_879	1009824	1010231	+	0.017625732792387494	0.017625732792387494
2	2_880	1010317	1010766	+	0.012952898214320809	0.012952898214320809
2	2_881	1011010	1011933	+	0.024680864114182147	0.024680864114182147
2	2_882	1011912	1012967	+	0.022808988833835864	0.022808988833835864
2	2_883	1013102	1013953	+	0.025560329888867892	0.025560329888867892
2	2_884	1014077	1014958	+	0.028032613818090052	0.028032613818090052
2	2_885	1014955	1015473	+	0.01533833477264621	0.01533833477264621
2	2_886	1015527	1017014	+	0.007798580612937407	0.007798580612937407
2	2_887	1017018	1018250	+	0.007448340905551328	0.007448340905551328
2	2_888	1018243	1019076	+	0.0016605370842901594	0.0016605370842901594
2	2_889	1019163	1020044	+	0.004707747056806019	0.004707747056806019
2	2_890	1020099	1022348	-	0.010122353368371619	0.010122353368371619
2	2_891	1022523	1023956	-	0.005604250702512292	0.005604250702512292
2	2_892	1023953	1025092	-	0.008189776825821053	0.008189776825821053
2	2_893	1025089	1025742	-	0.007236235775034219	0.007236235775034219
2	2_894	1025883	1027634	+	0.0072911603566025	0.0072911603566025
2	2_895	1027698	1028318	+	0.006954514115804325	0.006954514115804325
2	2_896	1028383	1029789	+	0.017274088647569203	0.017274088647569203
2	2_897	1029890	1030522	+	0.013585657528520458	0.013585657528520458
2	2_898	1030679	1031350	+	0.01071554901191598	0.01071554901191598
2	2_899	1031483	1031638	+	0.014711967942585672	0.014711967942585672
2	2_900	1031773	1032276	+	0.018308981053895435	0.018308981053895435
2	2_901	1032384	1033496	+	0.003126922243140262	0.003126922243140262
2	2_902	1033571	1034581	-	0.004132549397061866	0.004132549397061866
2	2_903	1034554	1034982	-	0.010113493423190107	0.010113493423190107
2	2_904	1035096	1035914	-	0.005481774360898178	0.005481774360898178
2	2_905	1036033	1036767	+	0.00888129057562383	0.00888129057562383
2	2_906	1036838	1037335	+	0.010599624549290736	0.010599624549290736
2	2_907	1037411	1038595	+	0.003583381336384397	0.003583381336384397
2	2_908	1038695	1039603	+	0.018740629959021746	0.018740629959021746
2	2_909	1039587	1040360	-	0.02026160004565563	0.02026160004565563
2	2_910	1040481	1040900	+	0.021433325538170962	0.021433325538170962
2	2_911	1040976	1041422	+	0.016503027668752664	0.016503027668752664
2	2_912	1041409	1042389	+	0.025832359549461066	0.025832359549461066
2	2_913	1042386	1043399	+	0.056511410496384876	0.056511410496384876
2	2_914	1043637	1045565	+	0.27209582019059764	0.27209582019059764
2	2_915	1045745	1047244	-	0.2840919049960686	0.2840919049960686
2	2_916	1047509	1049344	+	0.37928055789020576	0.37928055789020576
2	2_917	1049456	1050559	-	0.40480677912353863	0.40480677912353863
2	2_918	1050559	1052604	-	0.4330133184710456	0.4330133184710456
2	2_919	1052713	1053402	-	0.4650675452786658	0.4650675452786658
2	2_920	1053552	1054970	+	0.6101252538038409	0.6101252538038409
2	2_921	1055081	1055797	+	0.7175006564983567	0.7175006564983567
2	2_922	1055797	1056519	+	0.7400501900450341	0.7400501900450341
2	2_923	1056516	1058282	+	0.7617572792196863	0.7617572792196863
2	2_924	1058317	1059786	+	0.8245255995544081	0.8245255995544081
2	2_925	1059837	1060775	+	0.8234465649873145	0.8234465649873145
2	2_926	1060681	1062168	-	0.8254591621943559	0.8254591621943559
2	2_927	1062165	1062875	-	0.9046346576550229	0.9046346576550229
2	2_928	1063162	1064622	+	0.924420775402545	0.924420775402545
2	2_929	1065670	1066521	+	0.9950400975127672	0.9950400975127672
2	2_930	1066528	1068120	+	0.995932589047702	0.995932589047702
2	2_931	1068117	1069688	+	0.9976413978295449	0.9976413978295449
2	2_932	1069692	1070540	+	0.9996021042655504	0.9996021042655504
2	2_933	1070495	1071844	-	0.999914080247463	0.999914080247463
2	2_934	1071922	1072194	-	0.9999129697811857	0.9999129697811857
2	2_935	1072249	1073025	-	0.9999811494743923	0.9999811494743923
2	2_936	1073045	1073929	-	0.9999535582685612	0.9999535582685612
2	2_937	1073926	1074921	-	0.9999600028704756	0.9999600028704756
2	2_938	1074977	1076305	-	0.999950342479177	0.999950342479177
2	2_939	1076335	1085082	-	0.999998671341371	0.999998671341371
2	2_940	1085079	1085630	-	0.9999229454784124	0.9999229454784124
2	2_941	1085630	1087156	-	0.9998615599098524	0.9998615599098524
2	2_942	1087153	1088295	-	0.9997879031443989	0.9997879031443989
2	2_943	1088338	1089657	-	0.9998088339460323	0.9998088339460323
2	2_944	1089805	1090200	-	0.9998425577866779	0.9998425577866779
2	2_945	1090289	1091977	-	0.9999504172900585	0.9999504172900585
2	2_946	1092242	1096921	+	0.9999986157787236	0.9999986157787236
2	2_947	1097021	1097605	-	0.9999208603638066	0.9999208603638066
2	2_948	1097683	1099308	+	0.999893410848644	0.999893410848644
2	2_949	1099787	1100464	+	0.9999311247136916	0.9999311247136916
2	2_950	1100667	1101356	-	0.9999541353296895	0.9999541353296895
2	2_951	1101876	1102196	+	0.9999549621193403	0.9999549621193403
2	2_952	1102199	1102945	+	0.9999570210752584	0.9999570210752584
2	2_953	1102920	1103840	-	0.999850513620583	0.999850513620583
2	2_954	1103859	1104869	-	0.9998433726703183	0.9998433726703183
2	2_955	1104866	1106191	-	0.9997743958554469	0.9997743958554469
2	2_956	1106236	1107105	-	0.9998436898855864	0.9998436898855864
2	2_957	1107102	1107353	-	0.9999238429931112	0.9999238429931112
2	2_958	1107818	1108825	+	0.9999000907434968	0.9999000907434968
2	2_959	1108882	1110507	+	0.9999408402921841	0.9999408402921841
2	2_960	1110579	1111595	+	0.9999530577016469	0.9999530577016469
2	2_961	1111720	1112610	+	0.999942962882014	0.999942962882014
2	2_962	1112639	1118359	+	0.9999999945961494	0.9999999945961494
2	2_963	1118373	1121681	+	0.9999998884425428	0.9999998884425428
2	2_964	1121691	1122971	+	0.9998793224162331	0.9998793224162331
2	2_965	1122968	1123465	-	0.9998320158205588	0.9998320158205588
2	2_966	1123648	1124499	+	0.99985747398399	0.99985747398399
2	2_967	1124574	1127000	+	0.9998514033662733	0.9998514033662733
2	2_968	1126997	1127287	+	0.9999175521111111	0.9999175521111111
2	2_969	1127357	1128265	-	0.9998766831192739	0.9998766831192739
2	2_970	1128351	1129538	-	0.9999426399237845	0.9999426399237845
2	2_971	1129756	1130775	-	0.9999796853120319	0.9999796853120319
2	2_972	1131016	1132800	+	0.9999425068080497	0.9999425068080497
2	2_973	1132844	1134250	-	0.9999715322010821	0.9999715322010821
2	2_974	1134254	1135651	-	0.9999595151122355	0.9999595151122355
2	2_975	1135664	1138303	-	0.9998561609103582	0.9998561609103582
2	2_976	1138300	1139028	-	0.9998261046711674	0.9998261046711674
2	2_977	1139139	1140800	-	0.9998700902042317	0.9998700902042317
2	2_978	1140797	1141948	-	0.9999085932442742	0.9999085932442742
2	2_979	1141945	1143336	-	0.9999441823449929	0.9999441823449929
2	2_980	1143338	1143592	-	0.9999522614246982	0.9999522614246982
2	2_981	1143589	1144686	-	0.9998934046071788	0.9998934046071788
2	2_982	1144788	1145810	-	0.9999049493894998	0.9999049493894998
2	2_983	1146530	1147213	+	0.9998913357829687	0.9998913357829687
2	2_984	1147243	1148361	-	0.9999562309614781	0.9999562309614781
2	2_985	1148407	1149246	-	0.9968350940696266	0.9968350940696266
2	2_986	1149494	1150333	+	0.9940767340439228	0.9940767340439228
2	2_987	1150309	1151436	-	0.9916523472006957	0.9916523472006957
2	2_988	1151648	1153828	+	0.9895366173117959	0.9895366173117959
2	2_989	1153919	1155106	-	0.9891691144305567	0.9891691144305567
2	2_990	1155359	1156261	+	0.9889761061904145	0.9889761061904145
2	2_991	1156345	1157616	-	0.9822972892304365	0.9822972892304365
2	2_992	1157851	1158861	+	0.9334955717562378	0.9334955717562378
2	2_993	1159112	1159582	+	0.9220594378672208	0.9220594378672208
2	2_994	1159593	1160147	-	0.9096405352407937	0.9096405352407937
2	2_995	1160218	1160802	-	0.8964145124035677	0.8964145124035677
2	2_996	1160858	1161415	-	0.8902895505910995	0.8902895505910995
2	2_997	1161412	1162473	-	0.8867731967241909	0.8867731967241909
2	2_998	1162470	1163333	-	0.8717548356073649	0.8717548356073649
2	2_999	1163379	1163537	-	0.8552340478729272	0.8552340478729272
2	2_1000	1163714	1163878	-	0.8344274878751938	0.8344274878751938
2	2_1001	1163875	1164690	-	0.7355483068879272	0.7355483068879272
2	2_1002	1164821	1165498	+	0.2629718353842023	0.2629718353842023
2	2_1003	1165591	1166268	-	0.23518507409791356	0.23518507409791356
2	2_1004	1166366	1167868	-	0.05759071125904793	0.05759071125904793
2	2_1005	1168094	1169056	-	0.03003014922227522	0.03003014922227522
2	2_1006	1169143	1170081	-	0.008486757743672652	0.008486757743672652
2	2_1007	1170275	1171450	+	0.006896021291540753	0.006896021291540753
2	2_1008	1171440	1172672	+	0.013896014498914195	0.013896014498914195
2	2_1009	1172660	1173316	+	0.021596039176747912	0.021596039176747912
2	2_1010	1173387	1175183	-	0.0027988181018252173	0.0027988181018252173
2	2_1011	1175186	1176322	-	0.007629650776570375	0.007629650776570375
2	2_1012	1176737	1177762	+	0.0005859443985924783	0.0005859443985924783
2	2_1013	1177875	1178579	+	0.024270285332817207	0.024270285332817207
2	2_1014	1178584	1179138	+	0.021385140414547674	0.021385140414547674
2	2_1015	1179126	1179680	+	0.018165544631945144	0.018165544631945144
2	2_1016	1179680	1180618	+	0.014582137076366805	0.014582137076366805
2	2_1017	1180618	1180800	+	0.027135039978559913	0.027135039978559913
2	2_1018	1180864	1181379	+	0.02457531692158872	0.02457531692158872
2	2_1019	1181613	1181858	+	0.02172540153237941	0.02172540153237941
2	2_1020	1182124	1182318	-	0.023078524263682315	0.023078524263682315
2	2_1021	1182315	1183115	-	0.02580300046042859	0.02580300046042859
2	2_1022	1183112	1185022	-	0.02826365327235891	0.02826365327235891
2	2_1023	1185133	1185921	-	0.03046398623440838	0.03046398623440838
2	2_1024	1186034	1186738	-	0.007974960225957999	0.007974960225957999
2	2_1025	1187419	1188366	-	0.002311321281043001	0.002311321281043001
2	2_1026	1188383	1189054	-	0.020769328065216947	0.020769328065216947
2	2_1027	1189517	1190284	+	0.01748494323895573	0.01748494323895573
2	2_1028	1190559	1190933	+	0.014655805325536	0.014655805325536
2	2_1029	1191305	1192948	+	0.01824161115552058	0.01824161115552058
2	2_1030	1192979	1193887	+	0.021488401146147598	0.021488401146147598
2	2_1031	1193884	1195707	+	0.00019818841146293444	0.00019818841146293444
2	2_1032	1195704	1198103	+	0.004631617526545911	0.004631617526545911
2	2_1033	1198343	1199185	+	0.0072478206793603495	0.0072478206793603495
2	2_1034	1199182	1200105	+	0.0007896073457224999	0.0007896073457224999
2	2_1035	1200102	1200857	+	0.023539834165857962	0.023539834165857962
2	2_1036	1200889	1201014	+	0.02057212222889974	0.02057212222889974
2	2_1037	1201024	1201878	+	0.017265283265336353	0.017265283265336353
2	2_1038	1202047	1202469	+	0.01805583448833326	0.01805583448833326
2	2_1039	1202469	1206758	+	0.012270688771139194	0.012270688771139194
2	2_1040	1206768	1207565	+	0.0161050258885793	0.0161050258885793
2	2_1041	1207859	1208710	-	0.019542927376335523	0.019542927376335523
2	2_1042	1208816	1210639	-	0.005502861857060081	0.005502861857060081
2	2_1043	1210728	1211921	-	0.008863305162767277	0.008863305162767277
2	2_1044	1212693	1215404	-	0.0009837762720037683	0.0009837762720037683
2	2_1045	1215439	1215897	-	0.005999888172871918	0.005999888172871918
2	2_1046	1215894	1216334	-	0.00003803308566565961	0.00003803308566565961
2	2_1047	1216331	1216738	-	0.00003507986651647508	0.00003507986651647508
2	2_1048	1216744	1216938	-	0.005136646949618205	0.005136646949618205
2	2_1049	1216979	1217869	-	7.914176929317674e-6	7.914176929317674e-6
2	2_1050	1217866	1218774	-	0.0020645041700435318	0.0020645041700435318
2	2_1051	1218774	1220087	-	0.7419338386674476	0.7419338386674476
2	2_1052	1220084	1220872	-	0.9586187525912194	0.9586187525912194
2	2_1053	1220872	1221435	-	0.9672493672036482	0.9672493672036482
2	2_1054	1221652	1222194	-	0.9751840733806598	0.9751840733806598
2	2_1055	1222473	1223015	-	0.9824672257108842	0.9824672257108842
2	2_1056	1223375	1224784	-	0.9891424218686938	0.9891424218686938
2	2_1057	1224753	1225985	-	0.9952521352488511	0.9952521352488511
2	2_1058	1225998	1226504	-	0.9954167991536038	0.9954167991536038
2	2_1059	1227278	1227673	+	0.9957173235467477	0.9957173235467477
2	2_1060	1227868	1228701	-	0.9961568466007751	0.9961568466007751
2	2_1061	1228777	1228995	-	0.9967399579569567	0.9967399579569567
2	2_1062	1228992	1229921	-	0.9969730673264761	0.9969730673264761
2	2_1063	1229976	1230440	+	0.9973108471652111	0.9973108471652111
2	2_1064	1230440	1231138	+	0.9977768316720345	0.9977768316720345
2	2_1065	1231244	1231624	+	0.9983758868072284	0.9983758868072284
2	2_1066	1231993	1232610	+	0.9991142680974306	0.9991142680974306
