sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
2	2_1878	2196780	2200067	-	PF00196	Pfam	1.429677221417577e-18	5.168753511994132e-22	1026	1080	0.03526479910309396
2	2_1881	2202911	2204188	-	PF02463	Pfam	1.4804047624487056e-7	5.3521502619259054e-11	1	42	0.00001225682260135452
2	2_1881	2202911	2204188	-	PF13175	Pfam	5.4976515586926976e-9	1.9875819084210765e-12	1	46	0.00001225682260135452
2	2_1881	2202911	2204188	-	PF13304	Pfam	1.4436774568323994e-6	5.219368969025305e-10	24	47	0.00001225682260135452
2	2_1881	2202911	2204188	-	PF13304	Pfam	1.706178283230232e-16	6.168395817896717e-20	283	360	0.00001225682260135452
2	2_1882	2204405	2205913	-	PF02934	Pfam	1.3773319065651957e-99	4.979507977459131e-103	19	313	0.0021207786911114686
2	2_1882	2204405	2205913	-	PF02637	Pfam	6.9611488515886195e-40	2.5166843281231452e-43	355	498	0.0021207786911114686
2	2_1885	2207670	2207966	-	PF02686	Pfam	2.5104492336331465e-17	9.07609990467515e-21	20	91	0.00025126510639472807
2	2_1886	2208416	2210578	-	PF00990	Pfam	3.709860455526595e-41	1.3412366072041197e-44	256	408	0.00003701192101867116
2	2_1886	2208416	2210578	-	PF00563	Pfam	4.8765118432085673e-73	1.7630194660913113e-76	431	662	0.00003701192101867116
2	2_1887	2210845	2213028	-	PF01653	Pfam	7.35013635056941e-123	2.657316106496533e-126	13	325	1.2242364185612076e-6
2	2_1887	2210845	2213028	-	PF03120	Pfam	7.8363048213731e-29	2.833082003388684e-32	329	404	1.2242364185612076e-6
2	2_1887	2210845	2213028	-	PF03119	Pfam	1.419635810743427e-8	5.1324505088337924e-12	414	442	1.2242364185612076e-6
2	2_1887	2210845	2213028	-	PF12826	Pfam	2.3765451819555587e-21	8.591992704105418e-25	553	616	1.2242364185612076e-6
2	2_1887	2210845	2213028	-	PF14520	Pfam	2.0994150695458288e-8	7.590076173339945e-12	558	604	1.2242364185612076e-6
2	2_1887	2210845	2213028	-	PF00533	Pfam	3.622244074145488e-12	1.3095604028002488e-15	638	706	1.2242364185612076e-6
2	2_1887	2210845	2213028	-	PF12738	Pfam	3.706009910439394e-8	1.3398445084741121e-11	644	701	1.2242364185612076e-6
2	2_1890	2214428	2215171	-	PF08659	Pfam	1.1188051081578528e-11	4.044848547208434e-15	20	177	0.011167086777749092
2	2_1890	2214428	2215171	-	PF00106	Pfam	4.346388861277141e-36	1.571362567345315e-39	22	207	0.011167086777749092
2	2_1890	2214428	2215171	-	PF13561	Pfam	5.019559444309581e-25	1.8147358800830008e-28	29	211	0.011167086777749092
2	2_1891	2215208	2215759	-	PF18306	Pfam	1.4851913974289112e-17	5.369455522158031e-21	11	144	0.0025980823652166527
2	2_1891	2215208	2215759	-	PF03641	Pfam	1.4793804006843339e-30	5.3484468571378665e-34	53	180	0.0025980823652166527
2	2_1892	2215800	2217704	+	PF02254	Pfam	1.5617341997906644e-10	5.646182934890327e-14	2	117	0.006377964094791716
2	2_1892	2215800	2217704	+	PF02254	Pfam	4.66630377320985e-19	1.6870223330476678e-22	368	476	0.006377964094791716
2	2_1893	2217774	2219411	-	PF13847	Pfam	2.5015553062524626e-6	9.043945431136886e-10	56	184	0.012321430635674863
2	2_1893	2217774	2219411	-	PF13649	Pfam	9.821486317517139e-14	3.5507904257111854e-17	58	156	0.012321430635674863
2	2_1893	2217774	2219411	-	PF08242	Pfam	1.7289438895082507e-8	6.250700974360993e-12	59	158	0.012321430635674863
2	2_1893	2217774	2219411	-	PF08241	Pfam	1.413458326446086e-9	5.110116870737838e-13	59	160	0.012321430635674863
2	2_1893	2217774	2219411	-	PF02353	Pfam	6.164476662053612e-12	2.2286611214944366e-15	288	432	0.012321430635674863
2	2_1893	2217774	2219411	-	PF13489	Pfam	2.4832073818893904e-10	8.977611648190131e-14	316	438	0.012321430635674863
2	2_1893	2217774	2219411	-	PF13847	Pfam	4.935273260167821e-12	1.7842636515429576e-15	332	443	0.012321430635674863
2	2_1893	2217774	2219411	-	PF13649	Pfam	3.252563916588575e-17	1.1759088635533532e-20	334	429	0.012321430635674863
2	2_1893	2217774	2219411	-	PF08242	Pfam	1.3302033437025732e-8	4.8091227176521085e-12	335	431	0.012321430635674863
2	2_1893	2217774	2219411	-	PF08241	Pfam	5.81086223909769e-22	2.100817873860336e-25	335	433	0.012321430635674863
2	2_1894	2219828	2220304	+	PF00210	Pfam	6.346702486295537e-16	2.2945417520952773e-19	19	154	0.000014514642899934368
2	2_1896	2221944	2222789	-	PF01510	Pfam	8.681316689376531e-26	3.138581594134682e-29	123	244	0.0014530010517575258
2	2_1897	2222878	2224056	+	PF03054	Pfam	1.467457949748855e-73	5.305343274580098e-77	29	230	0.00003692721187168655
2	2_1897	2222878	2224056	+	PF20259	Pfam	3.2206818319749244e-20	1.1643824410610717e-23	236	301	0.00003692721187168655
2	2_1897	2222878	2224056	+	PF20258	Pfam	1.2669348212071614e-19	4.580386193807525e-23	311	382	0.00003692721187168655
2	2_1899	2225190	2226647	+	PF00171	Pfam	1.6348111028046444e-145	5.91037998121708e-149	25	474	0.007089939973544502
2	2_1900	2226751	2227947	-	PF00005	Pfam	4.8540990140188125e-31	1.754916490968479e-34	64	214	0.011820157602253746
2	2_1900	2226751	2227947	-	PF08352	Pfam	1.0187555016252274e-15	3.683136303778841e-19	266	335	0.011820157602253746
2	2_1901	2227962	2229056	-	PF00005	Pfam	3.7882927538502933e-28	1.3695924634310533e-31	44	206	0.01138264955473948
2	2_1901	2227962	2229056	-	PF13304	Pfam	1.573707351561694e-6	5.68946981764893e-10	175	242	0.01138264955473948
2	2_1901	2227962	2229056	-	PF08352	Pfam	1.6389940853268914e-19	5.925502839215081e-23	258	319	0.01138264955473948
2	2_1902	2229053	2230051	-	PF19300	Pfam	2.7764912569965817e-36	1.0037929345613093e-39	1	121	0.012919334218163452
2	2_1902	2229053	2230051	-	PF00528	Pfam	6.788048686356227e-41	2.454102923483813e-44	132	330	0.012919334218163452
2	2_1903	2230168	2231931	-	PF00496	Pfam	2.1439618199440036e-67	7.751127331684756e-71	108	500	0.007497558862216456
2	2_1904	2231999	2232997	-	PF12911	Pfam	2.2193940671591622e-14	8.023839722195091e-18	31	79	0.0019311331648822153
2	2_1904	2231999	2232997	-	PF00528	Pfam	4.806978593575882e-31	1.7378809087403768e-34	138	329	0.0019311331648822153
2	2_1908	2236029	2236685	-	PF13671	Pfam	1.7126096917953835e-9	6.191647475760606e-13	46	186	0.007997971891605933
2	2_1909	2237065	2238225	+	PF01571	Pfam	1.6478084159631336e-96	5.957369544335262e-100	18	267	0.006223876278841744
2	2_1909	2237065	2238225	+	PF08669	Pfam	5.019887951362937e-22	1.814854646190505e-25	299	383	0.006223876278841744
2	2_1910	2238367	2238747	+	PF01597	Pfam	3.059056189535597e-41	1.1059494539174249e-44	7	122	0.008636930744014299
2	2_1911	2238788	2240062	+	PF00155	Pfam	8.168260320867604e-11	2.953094837623863e-14	75	353	0.005276753077951345
2	2_1911	2238788	2240062	+	PF01053	Pfam	3.8468457307572103e-7	1.3907612909462076e-10	80	255	0.005276753077951345
2	2_1912	2240153	2241535	+	PF03315	Pfam	8.284206798250663e-61	2.9950133037782587e-64	4	162	0.008594447898530573
2	2_1912	2240153	2241535	+	PF03313	Pfam	2.392994660930889e-99	8.651462982396562e-103	193	454	0.008594447898530573
2	2_1913	2241808	2245407	-	PF00931	Pfam	2.6058259970675382e-12	9.4209182829629e-16	102	220	0.015646181888929304
2	2_1914	2245862	2249803	-	PF12770	Pfam	1.0323565307768106e-38	3.732308498831564e-42	1012	1312	0.010004645499467456
2	2_1917	2251234	2253669	-	PF01055	Pfam	1.3851840407457455e-120	5.007896025834221e-124	243	693	0.018395823425680555
2	2_1918	2253666	2255108	-	PF00232	Pfam	4.855546101105234e-157	1.7554396605586528e-160	14	463	0.014493552449192981
2	2_1919	2255214	2256095	-	PF00528	Pfam	4.790872652090988e-14	1.7320580810162646e-17	110	287	0.009339460858043202
2	2_1920	2256092	2257078	-	PF00528	Pfam	6.616869702496864e-23	2.392216089116726e-26	116	320	0.006934651515418607
2	2_1921	2257087	2258313	-	PF13416	Pfam	8.577350715199092e-42	3.1009944740416094e-45	58	345	0.009142111614978469
2	2_1921	2257087	2258313	-	PF01547	Pfam	3.3077657114285204e-35	1.1958661284991037e-38	59	324	0.009142111614978469
2	2_1922	2258399	2261383	-	PF00933	Pfam	6.54071688529851e-30	2.3646843403103794e-33	95	352	0.00935932427263907
2	2_1923	2261694	2262707	-	PF00356	Pfam	1.8942256037476648e-16	6.848248748183893e-20	3	47	0.012437883553059173
2	2_1923	2261694	2262707	-	PF00532	Pfam	1.7652490238722743e-11	6.381955979292387e-15	86	324	0.012437883553059173
2	2_1923	2261694	2262707	-	PF13377	Pfam	4.2639864115447754e-31	1.5415713707681763e-34	168	330	0.012437883553059173
2	2_1924	2262873	2264006	-	PF08240	Pfam	3.4631114593835766e-29	1.2520287271813365e-32	26	134	0.01453103142211295
2	2_1924	2262873	2264006	-	PF16912	Pfam	1.369273384020676e-8	4.950373767247563e-12	176	364	0.01453103142211295
2	2_1924	2262873	2264006	-	PF00107	Pfam	5.3159555200311e-13	1.9218928127372016e-16	185	291	0.01453103142211295
2	2_1925	2264237	2265136	+	PF00230	Pfam	2.396397385762904e-55	8.663764952143544e-59	17	271	0.007712791133747068
2	2_1926	2265643	2266824	+	PF00291	Pfam	1.4726716786409867e-58	5.32419261981557e-62	49	366	0.013532082319312867
2	2_1929	2268115	2268951	+	PF00795	Pfam	4.239060473213459e-34	1.5325598240106504e-37	4	251	0.00932581258179343
2	2_1931	2270076	2273165	+	PF01565	Pfam	1.905756616947044e-37	6.889937154544627e-41	69	206	0.007026802919839345
2	2_1931	2270076	2273165	+	PF02913	Pfam	1.2192501721006981e-46	4.407990499279458e-50	294	546	0.007026802919839345
2	2_1931	2270076	2273165	+	PF13183	Pfam	2.761439863002283e-10	9.983513604491261e-14	605	683	0.007026802919839345
2	2_1931	2270076	2273165	+	PF13534	Pfam	3.371575442471444e-9	1.2189354455789747e-12	607	684	0.007026802919839345
2	2_1932	2273486	2274268	+	PF01978	Pfam	1.4125486188660054e-6	5.106827978546657e-10	26	65	0.014065466526266668
2	2_1933	2274425	2275426	+	PF02129	Pfam	8.751119098872714e-13	3.1638174616314943e-16	12	143	0.05115015378180756
2	2_1933	2274425	2275426	+	PF00561	Pfam	1.4093897868535527e-9	5.095407761581897e-13	32	162	0.05115015378180756
2	2_1933	2274425	2275426	+	PF12697	Pfam	1.0480134009677288e-15	3.7889132356027797e-19	35	281	0.05115015378180756
2	2_1933	2274425	2275426	+	PF12146	Pfam	2.7738286646525012e-18	1.0028303198309838e-21	49	272	0.05115015378180756
2	2_1934	2275444	2276091	+	PF00528	Pfam	3.192850796547508e-20	1.1543206061270817e-23	33	206	0.08875881100416605
2	2_1935	2276094	2277278	+	PF00005	Pfam	1.1647571327424322e-34	4.2109802340651927e-38	36	181	0.17046490835011502
2	2_1936	2277284	2278099	+	PF00528	Pfam	3.790419465193964e-20	1.370361339549517e-23	94	264	0.1836098360272586
2	2_1937	2278126	2279142	+	PF04069	Pfam	2.1455958979506387e-45	7.757035061282136e-49	64	331	0.3255059381232968
2	2_1938	2279160	2279750	-	PF00857	Pfam	5.0317812949193386e-30	1.8191544811711275e-33	16	153	0.5610643205289548
2	2_1939	2279819	2280388	-	PF07366	Pfam	8.769325275600784e-14	3.170399593492691e-17	28	145	0.641142478296623
2	2_1939	2279819	2280388	-	PF12680	Pfam	7.2100137319943766e-9	2.6066571699184297e-12	29	125	0.641142478296623
2	2_1940	2280546	2281235	+	PF00440	Pfam	1.1448360339802393e-8	4.138958908099202e-12	28	74	0.7054964636125113
2	2_1940	2280546	2281235	+	PF02909	Pfam	8.391450691912738e-8	3.033785499606919e-11	89	199	0.7054964636125113
2	2_1944	2283461	2286268	-	PF05147	Pfam	7.4116397110679966e-37	2.6795515947462027e-40	620	919	0.8321612275283418
2	2_1945	2286535	2287374	-	PF00072	Pfam	2.982169319849161e-7	1.0781523209866815e-10	41	112	0.8304197320776413
2	2_1945	2286535	2287374	-	PF00196	Pfam	2.6466184520187513e-16	9.568396428122746e-20	215	270	0.8304197320776413
2	2_1947	2288087	2288395	+	PF12840	Pfam	2.1923187371168852e-7	7.925953496445716e-11	6	61	0.6607992518325718
2	2_1947	2288087	2288395	+	PF13601	Pfam	1.9790439699871805e-24	7.15489504695293e-28	15	93	0.6607992518325718
2	2_1947	2288087	2288395	+	PF12802	Pfam	1.8833602986855923e-6	6.80896709575413e-10	30	61	0.6607992518325718
2	2_1948	2288811	2289674	-	PF00165	Pfam	2.4855345541444313e-7	8.986025141519998e-11	196	232	0.5875204987653856
2	2_1948	2288811	2289674	-	PF12833	Pfam	7.595724762797646e-24	2.746104397251499e-27	205	284	0.5875204987653856
2	2_1948	2288811	2289674	-	PF00165	Pfam	1.723183330928223e-6	6.229874659899577e-10	244	282	0.5875204987653856
2	2_1949	2289756	2290691	-	PF00107	Pfam	6.67836517084377e-20	2.4144487240939153e-23	143	251	0.5898421891066443
2	2_1949	2289756	2290691	-	PF13602	Pfam	3.569982930871095e-17	1.2906662801413938e-20	175	308	0.5898421891066443
2	2_1950	2290905	2291975	-	PF08279	Pfam	1.646156016631285e-10	5.951395577119613e-14	7	62	0.01330591474524846
2	2_1950	2290905	2291975	-	PF02082	Pfam	3.796793941929443e-7	1.3726659226064508e-10	7	64	0.01330591474524846
2	2_1950	2290905	2291975	-	PF13280	Pfam	9.501027237822731e-33	3.4349339254601345e-36	166	345	0.01330591474524846
2	2_1951	2292048	2292932	-	PF13612	Pfam	4.951375527705301e-9	1.7900851510142086e-12	103	250	0.01194087350787457
2	2_1952	2293040	2293444	+	PF18029	Pfam	2.566186526265943e-8	9.277608554829874e-12	10	115	0.1416641038723831
2	2_1954	2294007	2294843	+	PF19054	Pfam	8.217065124559638e-52	2.970739379811872e-55	96	274	0.17589377161630795
2	2_1955	2294843	2295145	+	PF04149	Pfam	6.710584588978369e-8	2.426097103752122e-11	6	24	0.17248171651826047
2	2_1955	2294843	2295145	+	PF04149	Pfam	8.85680879656958e-8	3.2020277644864714e-11	26	43	0.17248171651826047
2	2_1955	2294843	2295145	+	PF04149	Pfam	9.14867566447998e-22	3.3075472395083083e-25	44	94	0.17248171651826047
2	2_1956	2295223	2295606	+	PF18029	Pfam	1.6952101244434726e-27	6.1287423154138555e-31	8	116	0.16540499114529258
2	2_1958	2296290	2296862	-	PF00583	Pfam	1.6518992440459752e-10	5.972159233716468e-14	47	149	0.15264699157583272
2	2_1959	2296909	2297886	-	PF08659	Pfam	1.089179876357084e-13	3.9377435876973394e-17	20	182	0.14862443776368967
2	2_1959	2296909	2297886	-	PF00106	Pfam	1.944295719949601e-52	7.029268691068694e-56	22	208	0.14862443776368967
2	2_1959	2296909	2297886	-	PF13460	Pfam	4.211393222052633e-8	1.5225572024774523e-11	25	199	0.14862443776368967
2	2_1959	2296909	2297886	-	PF13561	Pfam	1.5108925351979674e-39	5.462373590737409e-43	25	211	0.14862443776368967
2	2_1960	2298022	2298717	+	PF00440	Pfam	6.15774255809224e-14	2.226226521363789e-17	45	88	0.14363704207922262
2	2_1960	2298022	2298717	+	PF16859	Pfam	1.3445880541733563e-28	4.861128178500927e-32	113	224	0.14363704207922262
2	2_1961	2298742	2299950	-	PF06441	Pfam	4.2829333364071655e-40	1.5484213074501684e-43	10	114	0.13766487958822618
2	2_1961	2298742	2299950	-	PF00561	Pfam	3.459661912756647e-9	1.2507816025873634e-12	100	204	0.13766487958822618
2	2_1962	2299973	2301019	-	PF00149	Pfam	1.206010766833682e-14	4.360125693541873e-18	3	165	0.13403759306065943
2	2_1964	2301618	2302469	-	PF00561	Pfam	1.79557177907966e-24	6.491582715400072e-28	33	263	0.2245370732215815
2	2_1964	2301618	2302469	-	PF12146	Pfam	1.8968982657734074e-17	6.85791130069923e-21	35	261	0.2245370732215815
2	2_1964	2301618	2302469	-	PF12697	Pfam	2.011014537336657e-20	7.270479166076127e-24	35	267	0.2245370732215815
2	2_1966	2303453	2303956	+	PF07681	Pfam	9.575698068177656e-12	3.461929887265964e-15	6	99	0.35718346244354315
2	2_1967	2303928	2304677	-	PF00106	Pfam	1.4969049978952423e-48	5.411804041559082e-52	8	199	0.4683706232063916
2	2_1967	2303928	2304677	-	PF08659	Pfam	5.4538577569106274e-8	1.9717490082829455e-11	10	167	0.4683706232063916
2	2_1967	2303928	2304677	-	PF13561	Pfam	2.1681910270851107e-61	7.838723886786373e-65	15	248	0.4683706232063916
2	2_1968	2304845	2305666	-	PF01370	Pfam	2.799527357461522e-8	1.012121242755431e-11	3	63	0.5470293381519569
2	2_1968	2304845	2305666	-	PF05368	Pfam	4.826464920845596e-14	1.7449258571386825e-17	3	96	0.5470293381519569
2	2_1968	2304845	2305666	-	PF13460	Pfam	1.1040219799624264e-16	3.9914026752076156e-20	7	98	0.5470293381519569
2	2_1969	2305732	2306415	-	PF03358	Pfam	8.199482663965204e-37	2.96438274185293e-40	44	179	0.6053788871102321
2	2_1969	2305732	2306415	-	PF02525	Pfam	7.2411607900725945e-9	2.617917856136151e-12	45	135	0.6053788871102321
2	2_1970	2306603	2310064	+	PF13191	Pfam	2.299641973114754e-26	8.313962303379443e-30	9	184	0.6052783029338855
2	2_1972	2311012	2311977	-	PF00999	Pfam	2.6853461476865144e-38	9.708409789177566e-42	29	290	0.6057618181130546
2	2_1973	2312394	2313218	+	PF04672	Pfam	3.414924826907055e-98	1.2346076742252549e-101	15	273	0.6046999075170852
2	2_1974	2313261	2314028	-	PF00378	Pfam	1.3752359613248182e-67	4.971930445859791e-71	8	249	0.6037080792547185
2	2_1974	2313261	2314028	-	PF16113	Pfam	4.999584079445759e-32	1.8075141285053358e-35	11	233	0.6037080792547185
2	2_1976	2315285	2316532	-	PF03734	Pfam	8.870471735195406e-12	3.206967366303473e-15	259	362	0.6716845347536768
2	2_1977	2316912	2319116	+	PF02922	Pfam	3.542623756732295e-20	1.2807750385872361e-23	29	114	0.8111962537716835
2	2_1977	2316912	2319116	+	PF00128	Pfam	2.4207716816646297e-6	8.751886050848264e-10	212	302	0.8111962537716835
2	2_1978	2319160	2320464	+	PF07690	Pfam	2.9674486913442175e-18	1.0728303294809174e-21	37	351	0.9761274281167188
2	2_1978	2319160	2320464	+	PF05977	Pfam	8.956193345648853e-13	3.2379585486799903e-16	72	407	0.9761274281167188
2	2_1979	2320499	2322505	+	PF00664	Pfam	3.380031858502104e-38	1.2219927181858656e-41	49	317	0.9825310817477821
2	2_1979	2320499	2322505	+	PF00005	Pfam	1.3850656847664028e-29	5.0074681300303786e-33	408	556	0.9825310817477821
2	2_1980	2322502	2324445	+	PF00664	Pfam	7.695185218297379e-30	2.7820626241132967e-33	83	350	0.9857707018775098
2	2_1980	2322502	2324445	+	PF00005	Pfam	3.2810291551932204e-32	1.186199983800875e-35	426	572	0.9857707018775098
2	2_1981	2325376	2326584	+	PF00067	Pfam	7.366909803832478e-27	2.6633802616892544e-30	184	372	0.9878694624189831
2	2_1982	2326641	2327687	+	PF08392	Pfam	7.989421776515744e-17	2.888438820143075e-20	27	196	0.9930426968785283
2	2_1982	2326641	2327687	+	PF00195	Pfam	4.646291180081889e-17	1.6797871222277256e-20	40	198	0.9930426968785283
2	2_1982	2326641	2327687	+	PF02797	Pfam	3.391569294789939e-17	1.2261638809797322e-20	210	342	0.9930426968785283
2	2_1982	2326641	2327687	+	PF08541	Pfam	6.579677197493019e-7	2.378769774943246e-10	256	346	0.9930426968785283
2	2_1985	2332085	2334667	-	PF00343	Pfam	8.785422401427773e-7	3.17621923406644e-10	114	176	0.05261191952308867
2	2_1985	2332085	2334667	-	PF00343	Pfam	2.0396521208063173e-14	7.374013451938963e-18	257	594	0.05261191952308867
2	2_1990	2339924	2341675	+	PF00128	Pfam	7.451167621713343e-76	2.6938422348927488e-79	46	402	0.015678330325413967
2	2_1990	2339924	2341675	+	PF16657	Pfam	1.685729473191852e-22	6.094466642052972e-26	481	564	0.015678330325413967
2	2_1991	2341959	2343422	+	PF01636	Pfam	1.1035445698499212e-7	3.9896766805853983e-11	179	435	0.017017666399842837
2	2_1992	2343502	2345919	+	PF02922	Pfam	1.5514340062039165e-22	5.608944346362677e-26	199	281	0.0028806924975447097
2	2_1992	2343502	2345919	+	PF00128	Pfam	4.4140307400497696e-11	1.595817331905195e-14	339	413	0.0028806924975447097
2	2_1994	2346525	2347973	-	PF00375	Pfam	6.191433372549363e-100	2.238406859200782e-103	23	412	0.006568392477146715
2	2_1995	2348123	2349880	+	PF00989	Pfam	2.0873070618004007e-8	7.546301741866958e-12	215	309	0.005111623149343877
2	2_1995	2348123	2349880	+	PF08448	Pfam	4.983434933136479e-7	1.8016756808157914e-10	219	314	0.005111623149343877
2	2_1995	2348123	2349880	+	PF02518	Pfam	2.62402348405985e-19	9.486708185321222e-23	421	548	0.005111623149343877
2	2_1996	2349877	2350602	+	PF00072	Pfam	1.5236743153955503e-19	5.508583931292662e-23	19	130	0.006273594728640557
2	2_1997	2350733	2351767	+	PF00704	Pfam	1.3292261316110401e-8	4.805589774443384e-12	61	254	0.0028150061609061644
2	2_1998	2352066	2353421	+	PF01547	Pfam	2.0427445335083145e-34	7.385193541244811e-38	51	360	0.00870644143633082
2	2_1999	2353418	2354356	+	PF00528	Pfam	1.8236811730518714e-16	6.593207422457959e-20	112	303	0.006796103347215189
2	2_2000	2354361	2355290	+	PF00528	Pfam	1.4822328369055725e-10	5.3587593525147235e-14	118	295	0.009061701914713205
2	2_2001	2355390	2356013	-	PF00440	Pfam	1.7333685386976824e-15	6.266697536867977e-19	15	55	0.013936398403677398
2	2_2002	2356187	2357083	+	PF01370	Pfam	1.9549681915518721e-13	7.067853187100044e-17	3	215	0.028374285644595435
2	2_2002	2356187	2357083	+	PF16363	Pfam	1.8897334196340303e-6	6.832008024707268e-10	4	72	0.028374285644595435
2	2_2002	2356187	2357083	+	PF13460	Pfam	7.203280064211614e-10	2.604222727480699e-13	7	115	0.028374285644595435
2	2_2005	2359108	2360133	-	PF00365	Pfam	8.825671978080715e-101	3.190770780217178e-104	2	298	0.01073578074382741
2	2_2006	2360378	2362555	+	PF13500	Pfam	3.413828746238973e-21	1.234211405003244e-24	3	206	6.642734224497502e-6
2	2_2006	2360378	2362555	+	PF07085	Pfam	9.615767656884517e-22	3.476416361852681e-25	210	319	6.642734224497502e-6
2	2_2006	2360378	2362555	+	PF01515	Pfam	4.241188317133494e-121	1.5333291095927312e-124	367	696	6.642734224497502e-6
2	2_2007	2362552	2363838	+	PF00871	Pfam	1.3067305220708434e-147	4.7242607450138955e-151	24	419	0.00010156414616341879
2	2_2008	2363910	2365334	+	PF00224	Pfam	5.671908681149239e-128	2.0505815911602457e-131	1	338	0.005085178938559569
2	2_2008	2363910	2365334	+	PF02887	Pfam	7.050172165456967e-27	2.54886918490852e-30	356	468	0.005085178938559569
2	2_2012	2368681	2369661	-	PF00085	Pfam	2.069510620740312e-25	7.481961752495705e-29	47	149	0.0004406039038530338
2	2_2012	2368681	2369661	-	PF14559	Pfam	7.777052846547914e-8	2.8116604651293977e-11	200	235	0.0004406039038530338
2	2_2012	2368681	2369661	-	PF14561	Pfam	8.180134438209884e-22	2.9573877216955474e-25	240	326	0.0004406039038530338
2	2_2013	2369913	2370503	+	PF00440	Pfam	9.076620542156773e-13	3.281496942211415e-16	13	58	0.011157076869972722
2	2_2013	2369913	2370503	+	PF16859	Pfam	6.549597724853267e-20	2.367895055984551e-23	69	183	0.011157076869972722
2	2_2014	2370556	2372292	-	PF01642	Pfam	1.0668734226390293e-212	3.857098418796202e-216	40	570	0.004703349172860515
2	2_2015	2372394	2373416	-	PF00356	Pfam	7.731363721410398e-19	2.795142343243094e-22	13	58	0.0073925631262925446
2	2_2015	2372394	2373416	-	PF00532	Pfam	5.24423112492732e-31	1.8959620842108893e-34	71	320	0.0073925631262925446
2	2_2015	2372394	2373416	-	PF13407	Pfam	6.37351480458752e-10	2.3042352872695303e-13	72	280	0.0073925631262925446
2	2_2015	2372394	2373416	-	PF13377	Pfam	6.563115992930797e-25	2.3727823546387554e-28	179	333	0.0073925631262925446
2	2_2018	2376495	2377811	+	PF01547	Pfam	1.7922131707231352e-37	6.479440241226085e-41	55	340	0.011011631608139337
2	2_2018	2376495	2377811	+	PF13416	Pfam	1.2427796978328084e-20	4.493057475895909e-24	69	353	0.011011631608139337
2	2_2019	2377808	2378770	+	PF00528	Pfam	2.990940747806858e-15	1.0813234807689292e-18	114	310	0.007707014356529393
2	2_2020	2378773	2379693	+	PF00528	Pfam	3.1025260659310052e-15	1.1216652443712962e-18	121	292	0.0070897590980058475
2	2_2023	2384295	2384627	-	PF12823	Pfam	9.473287134793443e-29	3.424904965579697e-32	6	94	0.00003380310359086167
2	2_2024	2384681	2385229	-	PF12802	Pfam	5.438718489112057e-12	1.9662756648995146e-15	66	125	0.007249911359670214
2	2_2024	2384681	2385229	-	PF01047	Pfam	1.7026601600609617e-13	6.155676645195089e-17	74	125	0.007249911359670214
2	2_2025	2385237	2386532	-	PF07690	Pfam	3.3254664149051326e-13	1.2022655151500842e-16	43	339	0.008707657076079199
2	2_2025	2385237	2386532	-	PF07690	Pfam	1.1899926377941268e-11	4.3022148871805015e-15	259	421	0.008707657076079199
2	2_2026	2386633	2387652	+	PF12840	Pfam	6.097964761850227e-11	2.2046148813630608e-14	263	313	0.0046839256371913884
2	2_2026	2386633	2387652	+	PF01022	Pfam	1.2476767562193485e-7	4.5107619530706746e-11	265	309	0.0046839256371913884
2	2_2027	2387913	2389700	-	PF13641	Pfam	1.2578464171501129e-11	4.5475286231023606e-15	136	361	0.0023878006661610046
2	2_2027	2387913	2389700	-	PF00535	Pfam	1.501962805594212e-8	5.430089680383992e-12	137	299	0.0023878006661610046
2	2_2027	2387913	2389700	-	PF13506	Pfam	2.0317230302563482e-16	7.345347180970167e-20	193	360	0.0023878006661610046
2	2_2028	2389864	2390223	-	PF12823	Pfam	1.0432201294487835e-16	3.771583982099723e-20	9	97	0.000042830722045152606
2	2_2032	2392526	2392999	+	PF12802	Pfam	3.763122177312918e-13	1.360492471913564e-16	40	99	0.010419427791621414
2	2_2032	2392526	2392999	+	PF01047	Pfam	5.618843442811454e-10	2.0313967616816534e-13	41	99	0.010419427791621414
2	2_2033	2393089	2394729	-	PF00672	Pfam	3.5871226038854905e-7	1.2968628358226647e-10	272	325	0.009662531816655565
2	2_2033	2393089	2394729	-	PF00512	Pfam	1.9559074119269656e-9	7.071248777754756e-13	331	391	0.009662531816655565
2	2_2033	2393089	2394729	-	PF02518	Pfam	1.0448324873541175e-20	3.777413186385096e-24	434	539	0.009662531816655565
2	2_2034	2394722	2395387	-	PF00072	Pfam	4.820260958973439e-26	1.7426829208146922e-29	4	112	0.012984067876748042
2	2_2034	2394722	2395387	-	PF00486	Pfam	6.071262812432157e-23	2.194961248167808e-26	146	216	0.012984067876748042
2	2_2035	2395498	2396022	+	PF03413	Pfam	9.27759496383267e-11	3.3541558076040024e-14	89	148	0.010673661803660993
2	2_2036	2396270	2397253	+	PF13384	Pfam	4.766459941282271e-8	1.7232320828930843e-11	19	55	0.020983771394544912
2	2_2036	2396270	2397253	+	PF13551	Pfam	4.13338560869183e-8	1.4943548838365256e-11	20	74	0.020983771394544912
2	2_2036	2396270	2397253	+	PF00665	Pfam	1.5786619675259828e-25	5.707382384403409e-29	131	261	0.020983771394544912
2	2_2036	2396270	2397253	+	PF13683	Pfam	1.0298177637530995e-19	3.7231300207993474e-23	250	315	0.020983771394544912
